,o_0,o_1,o_2,o_3,o_4,o_5
50,-465830.2307128906,-4261.595904827118,-433.1449031829834,-109.91586685180664,-331.9173336029053,-874.9780654907227
51,-642472.6963043213,-5133.383870124817,-400.7657527923584,-110.76868057250977,-351.930832862854,-863.4652137756348
52,-55814.85033035278,-1886.7534399032593,-493.13249588012695,-112.57094383239746,-413.36302757263184,-1019.0664291381836
53,-4323516.845703125,-70035.30979156494,-278.7978410720825,-34.77905511856079,-230.4643154144287,-544.0411567687988
54,-44730.85403442383,-1829.2267620563507,-557.0829391479492,-107.11726188659668,-424.1616725921631,-1088.361930847168
55,-6380218.887329102,-106845.14045715332,-144.10253763198853,-46.38815402984619,-139.03625011444092,-329.526948928833
56,-6200959.777832031,-103431.6635131836,-163.73155117034912,-49.20823097229004,-128.277587890625,-341.21737480163574
57,-82749.53365325928,-2114.8112416267395,-498.4318733215332,-110.7758617401123,-364.48209285736084,-973.6898422241211
58,-66938.34662437439,-1946.5991854667664,-493.93768310546875,-110.69448471069336,-390.3012275695801,-994.9334144592285
59,-8418175.506591797,-145482.30171203613,-31.565070152282715,-27.53708839416504,-29.047808051109314,-88.14996480941772
60,-1668439.4836425781,-11872.036457061768,-400.43349266052246,-109.02905464172363,-301.24473571777344,-810.7073783874512
61,-8117569.732666016,-140603.59954833984,-42.465704679489136,-37.022037506103516,-41.678398847579956,-121.16614580154419
62,-147309.60130691528,-2396.0721492767334,-460.9096050262451,-114.1254711151123,-349.63624477386475,-924.6712684631348
63,-146694.54097747803,-2423.926889896393,-473.5248565673828,-110.95778465270996,-349.04751777648926,-933.5301399230957
64,-1601603.889465332,-11237.295866012573,-410.9217643737793,-108.41592788696289,-295.5019474029541,-814.8397445678711
65,-3867528.533935547,-62550.368309020996,-246.63879871368408,-37.889769077301025,-262.6452922821045,-547.1737861633301
66,-313683.0806732178,-3215.8830761909485,-443.21651458740234,-108.33084106445312,-341.9548511505127,-893.502140045166
67,-1975102.424621582,-33254.80937957764,-433.49618911743164,-76.21191501617432,-261.59586906433105,-771.3038444519043
68,-1076017.4751281738,-7802.591323852539,-419.7540760040283,-113.21590423583984,-296.36924266815186,-829.3391227722168
69,-4667434.310913086,-76671.0376739502,-266.0634994506836,-44.3702507019043,-156.2572956085205,-466.6910648345947
70,-5084737.777709961,-83033.54263305664,-255.2654504776001,-46.94657802581787,-163.31278085708618,-465.5247688293457
71,-56981.38475418091,-1887.3852491378784,-502.1598815917969,-112.11529731750488,-404.024600982666,-1018.2997703552246
72,-76162.74952888489,-2003.1586289405823,-492.693567276001,-105.3237533569336,-386.85009479522705,-984.8673820495605
73,-8126233.673095703,-141154.3083190918,-41.101035475730896,-39.24225568771362,-36.71081364154816,-117.05410480499268
74,-6508462.5244140625,-110533.99085998535,-152.15424299240112,-42.02244281768799,-126.4413833618164,-320.6180810928345
75,-1257672.3098754883,-9485.172629356384,-416.7025089263916,-110.45854568481445,-295.47650814056396,-822.6375579833984
76,-78438.09127807617,-2107.7069640159607,-484.8001956939697,-112.26628303527832,-387.6552104949951,-984.7217559814453
77,-3181461.524963379,-49353.57570648193,-321.462345123291,-63.11849594116211,-247.27697372436523,-631.8577766418457
78,-1211365.032196045,-8546.717166900635,-408.25486183166504,-111.36874198913574,-304.6183109283447,-824.2419242858887
79,-7407897.94921875,-126028.53775024414,-98.01162481307983,-36.828861236572266,-82.05077648162842,-216.8912649154663
80,-432995.6531524658,-3935.322165489197,-435.3672981262207,-110.23920059204102,-330.69915771484375,-876.3055801391602
81,-321623.3491897583,-3353.610634803772,-437.5731945037842,-112.66624450683594,-342.2593832015991,-892.498779296875
82,-42988.14535140991,-1809.079647064209,-564.429235458374,-107.23191261291504,-444.94175910949707,-1116.602897644043
83,-1661235.237121582,-11793.757677078247,-409.15236473083496,-103.9803695678711,-301.20842456817627,-814.3411636352539
84,-840427.8755187988,-6462.500691413879,-413.9848232269287,-110.62480926513672,-319.9603796005249,-844.5700645446777
85,-7762996.673583984,-134025.17318725586,-65.45805335044861,-41.61825180053711,-77.95965671539307,-185.0359559059143
86,-6805201.721191406,-115319.6907043457,-116.56924486160278,-41.92798614501953,-103.2699704170227,-261.76722049713135
87,-1678316.307067871,-11718.623638153076,-398.02842140197754,-108.2571029663086,-304.008150100708,-810.2936744689941
88,-269901.4663696289,-3011.4686489105225,-442.91110038757324,-110.22987365722656,-347.55544662475586,-900.6964683532715
89,-7914885.711669922,-136989.84146118164,-55.52551746368408,-43.049211502075195,-48.77103567123413,-147.345769405365
90,-528224.7066497803,-4343.413412570953,-429.3668270111084,-109.40981864929199,-329.9455165863037,-868.7221527099609
91,-41987.89596557617,-1803.1762540340424,-580.979585647583,-108.7802505493164,-437.9077911376953,-1127.6676177978516
92,-8400232.696533203,-146548.94828796387,-33.03355276584625,-30.771989822387695,-25.819432735443115,-89.62497115135193
93,-1260203.3615112305,-8695.035576820374,-381.4960241317749,-115.89127540588379,-321.00987434387207,-818.3972358703613
94,-43223.55389595032,-1828.4794688224792,-562.3590469360352,-110.97466468811035,-442.89231300354004,-1116.2261009216309
95,-8068785.858154297,-139677.32429504395,-50.97684860229492,-36.862125396728516,-44.088053703308105,-131.9270372390747
96,-196989.52436447144,-2741.9227361679077,-448.60124588012695,-112.82018661499023,-354.7136068344116,-916.1351203918457
97,-6463417.053222656,-108809.48066711426,-165.67710638046265,-40.87793827056885,-117.44221448898315,-323.99728298187256
98,-72679.79383468628,-2021.4341580867767,-491.38193130493164,-113.85765075683594,-382.734751701355,-987.9743576049805
99,-57591.79592132568,-1877.2979080677032,-517.6528453826904,-107.55070686340332,-386.60950660705566,-1011.8130683898926
100,-118188.81034851074,-2260.0004076957703,-463.5307312011719,-113.65976333618164,-364.00609016418457,-941.1966323852539
101,-276622.91526794434,-3109.8055839538574,-430.33909797668457,-114.30910110473633,-351.4045476913452,-896.0527420043945
102,-68626.9760131836,-1941.7554140090942,-499.05009269714355,-107.46848106384277,-387.070631980896,-993.5892105102539
103,-381630.5875778198,-3720.552623271942,-435.01124382019043,-110.96081733703613,-336.57054901123047,-882.542610168457
104,-8161902.618408203,-141395.902633667,-43.28319728374481,-41.69844627380371,-31.344246864318848,-116.32589101791382
105,-364498.7344741821,-3542.373776435852,-447.8747844696045,-109.28621292114258,-327.0871162414551,-884.2480659484863
106,-518138.8854980469,-4532.587230205536,-424.701452255249,-112.51008033752441,-336.01386547088623,-873.2254028320312
107,-2605926.7044067383,-41399.11651611328,-372.7588176727295,-61.15978240966797,-293.40641498565674,-727.3250102996826
108,-1097055.8166503906,-7673.590183258057,-406.2762260437012,-111.78606986999512,-310.88619232177734,-828.9484977722168
109,-5576753.234863281,-92338.19007873535,-225.26021003723145,-41.96881294250488,-154.8416256904602,-422.0705986022949
110,-880218.3151245117,-6809.186339378357,-412.02549934387207,-114.79507446289062,-310.95008850097656,-837.7706527709961
111,-5916275.0244140625,-96250.80108642578,-154.9577236175537,-41.31666660308838,-153.08736562728882,-349.3617534637451
112,-92487.30540275574,-2083.311975002289,-474.84445571899414,-113.23266983032227,-373.2567548751831,-961.3338470458984
113,-519677.35290527344,-4674.290120601654,-412.3795986175537,-112.95002937316895,-345.38886547088623,-870.7184791564941
114,-47418.25461387634,-1846.1275100708008,-537.4644756317139,-107.58583068847656,-418.08838844299316,-1063.1386756896973
115,-8019139.862060547,-138525.34294128418,-47.007596492767334,-43.878173828125,-44.24060881137848,-135.12638807296753
116,-8199796.295166016,-142197.5326538086,-49.025386571884155,-32.98262119293213,-27.43523120880127,-109.44324731826782
117,-7825491.3330078125,-133396.64459228516,-58.97899866104126,-36.377387046813965,-76.66825652122498,-172.0246434211731
118,-70553.457736969,-1995.767503976822,-492.81935691833496,-111.2281322479248,-385.44921875,-989.4967079162598
119,-4575052.261352539,-76576.57146453857,-243.25332641601562,-64.71313953399658,-209.55724716186523,-517.523717880249
120,-583394.9565887451,-4814.687073230743,-431.8857192993164,-109.6889877319336,-325.15060901641846,-866.7253494262695
121,-386296.77295684814,-3626.7685890197754,-422.2083568572998,-115.70322036743164,-338.71073722839355,-876.6223907470703
122,-8187412.261962891,-142231.96983337402,-39.72053527832031,-34.675116539001465,-37.954479455947876,-112.35013008117676
123,-255474.1382598877,-3023.216724395752,-460.11743545532227,-109.83841896057129,-339.5247459411621,-909.4806671142578
124,-80926.00107192993,-2041.9198274612427,-487.0638370513916,-113.58186721801758,-374.76210594177246,-975.4077911376953
125,-1519402.6947021484,-10600.948333740234,-392.7692651748657,-108.09097290039062,-315.45186042785645,-816.3121223449707
126,-109495.56827545166,-2162.976413965225,-475.0300884246826,-112.56612777709961,-357.4547052383423,-945.0510025024414
127,-8228084.564208984,-141770.13397216797,-31.687313318252563,-33.09169054031372,-32.914334535598755,-97.69333600997925
128,-7531385.803222656,-128770.28465270996,-69.12238597869873,-41.551575660705566,-75.65044164657593,-186.32440567016602
129,-6350691.223144531,-106692.61932373047,-160.32863855361938,-45.11427402496338,-127.59180068969727,-333.03470611572266
130,-7029682.922363281,-118573.45581054688,-105.42844533920288,-41.37827396392822,-105.96157312393188,-252.76830196380615
131,-42618.42966079712,-1800.520122051239,-586.8473529815674,-102.73222923278809,-431.778621673584,-1121.3581085205078
132,-8325771.331787109,-144038.84887695312,-24.561382830142975,-33.37812423706055,-35.729509592056274,-93.66901516914368
133,-86048.43020439148,-2055.814564228058,-474.85365867614746,-112.25764274597168,-381.53510093688965,-968.6464309692383
134,-255972.90992736816,-2979.9532890319824,-441.3075923919678,-113.6201286315918,-346.52817249298096,-901.4558792114258
135,-7044380.950927734,-119853.09600830078,-95.99723815917969,-49.08796310424805,-88.758385181427,-233.84358882904053
136,-970200.4432678223,-7279.306054115295,-411.0652446746826,-111.76231384277344,-314.76476192474365,-837.5923156738281
137,-329440.1168823242,-3399.5115756988525,-440.6660556793213,-112.1994400024414,-337.25874423980713,-890.1242256164551
138,-85245.43046951294,-2045.5177128314972,-476.49831771850586,-110.75055122375488,-382.07850456237793,-969.3271636962891
139,-8217967.987060547,-141417.14096069336,-35.39491295814514,-32.7523136138916,-37.50208020210266,-105.64930438995361
140,-2110714.340209961,-33071.448802948,-405.5094242095947,-80.83785057067871,-284.2573881149292,-770.6047058105469
141,-601749.324798584,-4915.78072309494,-426.922082901001,-110.66160202026367,-326.87604427337646,-864.4597053527832
142,-1140807.3425292969,-7965.429425239563,-405.0117492675781,-108.64066123962402,-313.4258985519409,-827.0783424377441
