,o_0,o_1,o_2,o_3,o_4,o_5
54,-6783473.205566406,-138563.99536132812,-67.62011647224426,-36.44692659378052,-41.400736570358276,-145.46778202056885
55,-3373881.5307617188,-63046.99897766113,-268.74451637268066,-55.209455490112305,-225.22335052490234,-549.1773128509521
56,-7284871.673583984,-149337.98789978027,-28.112691640853882,-22.472424507141113,-32.894471287727356,-83.4795892238617
57,-959677.9823303223,-8078.9995193481445,-426.80373191833496,-99.92268562316895,-325.0205993652344,-851.7470359802246
58,-3323196.029663086,-62504.987716674805,-300.093412399292,-62.704410552978516,-262.2525691986084,-625.0504016876221
59,-1609615.135192871,-12898.999452590942,-395.85416316986084,-109.79283332824707,-302.75371074676514,-808.4007263183594
60,-664762.1154785156,-6285.000443458557,-434.2569351196289,-103.7325382232666,-318.9790725708008,-856.9684982299805
61,-5449907.684326172,-107453.0029296875,-163.81696462631226,-47.36576557159424,-132.54759311676025,-343.7303304672241
62,-5571737.6708984375,-113145.9903717041,-156.28235340118408,-54.684996604919434,-126.24270915985107,-337.2100353240967
63,-185284.99603271484,-2838.0000591278076,-488.48581314086914,-101.21432304382324,-339.9625062942505,-929.6627044677734
64,-38164.00170326233,-1861.9999289512634,-561.2133979797363,-114.33651924133301,-419.31910514831543,-1094.8691368103027
65,-52366.00041389465,-1914.999932050705,-506.0826301574707,-104.06309127807617,-419.67382431030273,-1029.8195838928223
66,-1896482.0861816406,-16085.002422332764,-394.7051525115967,-105.39219856262207,-304.1245222091675,-804.2218208312988
67,-1244342.9946899414,-10245.000123977661,-423.0039596557617,-97.84072875976562,-310.17374992370605,-831.0184478759766
68,-6245102.310180664,-126397.00889587402,-109.83482599258423,-37.05842971801758,-86.70471906661987,-233.5979461669922
69,-593362.9512786865,-5875.000357627869,-444.2464828491211,-98.74310493469238,-329.31013107299805,-872.2996711730957
70,-252983.9277267456,-3411.000072956085,-453.0832767486572,-104.68587875366211,-355.84213733673096,-913.6113166809082
71,-36676.00154876709,-1864.9999797344208,-562.096643447876,-105.55832862854004,-438.43464851379395,-1106.0897827148438
72,-654241.943359375,-6116.999983787537,-431.3617706298828,-108.02138328552246,-320.42622566223145,-859.809398651123
73,-53997.99942970276,-2074.0000903606415,-515.672492980957,-109.35504913330078,-395.7010746002197,-1020.7286834716797
74,-2099474.9069213867,-18837.99910545349,-412.7054214477539,-96.38928413391113,-292.54751205444336,-801.6423225402832
75,-275664.9971008301,-3518.9998149871826,-465.7996654510498,-98.61955642700195,-343.9636707305908,-908.3828926086426
76,-139836.0013961792,-2513.9999389648438,-465.78121185302734,-104.66292381286621,-372.7287292480469,-943.1728363037109
77,-4749563.217163086,-91847.00965881348,-211.7220163345337,-60.85574150085449,-153.29850912094116,-425.8762836456299
78,-1653075.7904052734,-13516.000509262085,-389.1080141067505,-103.2281494140625,-314.44406509399414,-806.7801475524902
79,-4377509.689331055,-84586.00044250488,-221.09265327453613,-52.8242826461792,-173.87449741363525,-447.7914810180664
80,-6865258.026123047,-137912.00637817383,-56.83295726776123,-24.132847785949707,-48.87198805809021,-129.83779907226562
81,-1588397.0260620117,-14069.99945640564,-404.02355194091797,-102.07947731018066,-305.01277446746826,-811.1157417297363
82,-5601137.542724609,-112155.99060058594,-153.43273878097534,-38.53799343109131,-122.71121740341187,-314.6819591522217
83,-6472492.980957031,-131270.99990844727,-97.82882332801819,-33.740878105163574,-57.87593126296997,-189.44562673568726
84,-96581.99548721313,-2470.9999561309814,-491.59679412841797,-100.95438003540039,-376.7231225967407,-969.2742347717285
85,-7187800.598144531,-147190.00816345215,-33.835285902023315,-26.3718581199646,-31.69882297515869,-91.9059693813324
86,-5555609.512329102,-110774.01161193848,-162.35473155975342,-49.54252243041992,-128.72047424316406,-340.6177282333374
