,o_0,o_1,o_2,o_3,o_4,o_5
56,-3119517.8985595703,-50413.47026824951,-186.0464572906494,-60.424299240112305,-355.60994148254395,-602.0807361602783
57,-5852634.811401367,-92847.11837768555,-47.627848386764526,-43.3636999130249,-269.22364234924316,-360.2152633666992
58,-2667098.4268188477,-43691.5397644043,-222.3428249359131,-72.37100601196289,-372.61695861816406,-667.330813407898
59,-456772.8519439697,-8853.135704994202,-665.4263973236084,-111.72354698181152,-167.98830032348633,-945.1383590698242
60,-6471457.672119141,-108165.82679748535,-42.30561852455139,-45.34431457519531,-204.35357093811035,-292.0034694671631
61,-1100309.7534179688,-19785.35294532776,-635.7184886932373,-106.44144058227539,-112.72047758102417,-854.8804378509521
62,-1292061.8057250977,-23247.628211975098,-570.9731578826904,-102.01457977294922,-152.13444232940674,-825.1222515106201
63,-50700.40822029114,-1948.5785067081451,-582.1112632751465,-104.39375877380371,-477.21190452575684,-1163.7169361114502
64,-3371950.5310058594,-57010.369300842285,-182.81843662261963,-73.29843044281006,-316.04835987091064,-572.1651363372803
65,-5107896.80480957,-83161.44943237305,-72.41660356521606,-49.52744960784912,-272.62768745422363,-394.5717430114746
66,-5116181.182861328,-82104.79736328125,-51.36293172836304,-49.219398498535156,-297.45934009552,-398.0417060852051
67,-5842271.80480957,-94128.43704223633,-46.93272113800049,-38.4207820892334,-269.3145990371704,-354.6680688858032
68,-3645903.0151367188,-59215.50750732422,-126.19822025299072,-63.05004119873047,-334.1438055038452,-523.3920621871948
69,-548533.1535339355,-10334.985256195068,-696.207332611084,-109.25339698791504,-127.606201171875,-933.0669593811035
70,-2100120.3536987305,-35183.002948760986,-300.79376697540283,-79.56903457641602,-354.36978340148926,-734.7325801849365
71,-8207725.524902344,-138928.52783203125,-31.66893720626831,-14.670157432556152,-41.3934588432312,-87.73255169391632
72,-610598.3257293701,-11453.678607940674,-637.1284484863281,-108.42913627624512,-186.31696701049805,-931.8745136260986
73,-1826183.8912963867,-31228.87134552002,-303.253698348999,-93.59760284423828,-362.68887519836426,-759.5402240753174
74,-4995194.244384766,-79707.81326293945,-55.50872087478638,-46.300578117370605,-305.79442977905273,-407.603759765625
75,-106704.50925827026,-2816.7015314102173,-676.9877910614014,-99.88323211669922,-296.0387945175171,-1072.9097843170166
76,-637212.9917144775,-11622.84255027771,-694.3709850311279,-100.30088424682617,-135.7615828514099,-930.4334163665771
77,-57402.11009979248,-2074.8355984687805,-568.696928024292,-106.14007949829102,-477.14576721191406,-1151.982765197754
78,-4888331.604003906,-81136.02638244629,-64.84746932983398,-62.124505043029785,-274.08668994903564,-401.0586977005005
79,-3050078.773498535,-50088.77754211426,-184.07268524169922,-71.3536787033081,-362.94798851013184,-618.3743190765381
80,-2824991.798400879,-47941.598892211914,-234.01927947998047,-82.52983093261719,-318.4560775756836,-635.0052165985107
81,-2175461.5783691406,-36111.44781112671,-229.08051013946533,-88.68023872375488,-414.184045791626,-731.9448852539062
82,-1844725.227355957,-30894.510746002197,-305.7209014892578,-95.8237361907959,-368.26114654541016,-769.8058319091797
83,-6723557.281494141,-112738.9907836914,-46.563515067100525,-41.70445442199707,-154.826819896698,-243.0948042869568
84,-132701.4446258545,-3250.904083251953,-557.6865673065186,-107.00067520141602,-388.7620449066162,-1053.4493923187256
85,-4813018.035888672,-78012.65239715576,-49.573031067848206,-57.64091968536377,-310.9086036682129,-418.1225252151489
86,-2191021.9192504883,-37068.448066711426,-314.6615505218506,-76.78540706634521,-332.2948217391968,-723.7417888641357
87,-5255015.563964844,-87345.3426361084,-50.890445709228516,-58.27897548675537,-274.8436212539673,-384.01302337646484
88,-1594053.4591674805,-27892.38214492798,-395.38562297821045,-93.64325523376465,-304.02112007141113,-793.049898147583
89,-65870.56517601013,-2194.7836875915527,-492.90027618408203,-108.37674140930176,-532.0530891418457,-1133.3300399780273
90,-4859855.651855469,-81135.9691619873,-93.07671189308167,-57.74767875671387,-256.56020641326904,-407.38454818725586
91,-8450934.600830078,-144523.0197906494,-30.663231015205383,-17.564339637756348,-31.6131591796875,-79.84073102474213
92,-1680097.0077514648,-29452.238082885742,-367.34697818756104,-92.9056167602539,-311.40849590301514,-771.6610622406006
93,-5783522.415161133,-94319.09561157227,-42.07838177680969,-44.00765419006348,-266.6121482849121,-352.6982116699219
94,-414847.0878601074,-7895.709872245789,-603.9505958557129,-103.29889297485352,-262.2934341430664,-969.5429420471191
95,-5059078.216552734,-83630.1040649414,-55.57049512863159,-58.19432258605957,-278.6546230316162,-392.4194526672363
96,-87099.65348243713,-2578.4075260162354,-712.0850563049316,-109.78357315063477,-266.8785572052002,-1088.7471771240234
97,-1901414.4897460938,-32161.95821762085,-513.6929988861084,-67.37310409545898,-157.75063037872314,-738.8166618347168
98,-162527.75192260742,-3711.482882499695,-563.8586521148682,-107.07704544067383,-356.24358654022217,-1027.1792793273926
99,-3576983.2611083984,-58662.34302520752,-139.18943405151367,-66.94756984710693,-334.9630832672119,-541.1000919342041
100,-1387913.990020752,-23114.326000213623,-391.2120819091797,-96.53237342834473,-341.1442041397095,-828.8887596130371
101,-854136.1808776855,-15974.262952804565,-653.0969619750977,-110.0533390045166,-112.38043308258057,-875.5307865142822
102,-365945.98293304443,-7169.817090034485,-603.8646221160889,-113.20841789245605,-254.84726428985596,-971.920280456543
103,-93969.95902061462,-2745.042145252228,-712.4265670776367,-116.62354469299316,-247.89612293243408,-1076.9463157653809
104,-1704911.8041992188,-28490.79132080078,-463.4478569030762,-83.72095108032227,-245.61724662780762,-792.786054611206
105,-101676.27334594727,-2780.1182866096497,-718.2701110839844,-103.01565170288086,-255.53288459777832,-1076.8187713623047
106,-99293.452501297,-2743.6503767967224,-572.0284461975098,-107.152099609375,-399.4920253753662,-1078.672456741333
107,-2602236.9384765625,-44132.680892944336,-266.71199798583984,-73.46491813659668,-323.1841802597046,-663.3611011505127
108,-7685951.232910156,-131879.82559204102,-48.411908745765686,-38.1440544128418,-34.58137810230255,-121.13733530044556
109,-225981.42623901367,-4909.2355370521545,-714.5357131958008,-112.48907089233398,-170.6568479537964,-997.6816749572754
110,-203489.8042678833,-4380.423724651337,-567.1241760253906,-104.04294013977051,-350.23415088653564,-1021.4014148712158
111,-2602469.4442749023,-43507.61890411377,-200.57754516601562,-81.97195053100586,-388.0147695541382,-670.564227104187
112,-143593.18017959595,-3527.5447368621826,-649.6725559234619,-113.12875747680664,-268.6657190322876,-1031.4670372009277
113,-1208996.6773986816,-22251.944541931152,-638.7950897216797,-108.90703201293945,-84.41241979598999,-832.1144485473633
114,-3079754.638671875,-51546.88358306885,-172.89862632751465,-76.26832008361816,-348.3278274536133,-597.4948024749756
115,-372533.5359573364,-7124.81677532196,-680.1357746124268,-98.1729507446289,-196.058988571167,-974.3677425384521
116,-2856237.030029297,-48235.0492477417,-250.3244161605835,-74.14522171020508,-310.1592540740967,-634.6288919448853
117,-3539479.0649414062,-57533.16879272461,-150.27530193328857,-62.95004844665527,-339.9785041809082,-553.2038068771362
118,-703805.4943084717,-13530.042171478271,-662.6501560211182,-110.37906646728516,-134.2459201812744,-907.2750949859619
119,-5497542.953491211,-88878.52668762207,-58.57125520706177,-46.469736099243164,-261.4673376083374,-366.50832653045654
120,-124535.50100326538,-3129.5037269592285,-510.8210563659668,-113.0653190612793,-439.0538215637207,-1062.9402923583984
121,-6681658.935546875,-112125.32043457031,-30.790802836418152,-46.06220722198486,-213.5378360748291,-290.3908610343933
122,-3439067.840576172,-57199.4686126709,-174.94031190872192,-70.4377794265747,-323.917555809021,-569.2956447601318
123,-2761106.300354004,-46100.544929504395,-190.42388200759888,-82.90236473083496,-366.1375045776367,-639.4638204574585
124,-5904519.6533203125,-95650.67291259766,-118.29408407211304,-41.257638931274414,-140.54237604141235,-300.09408473968506
125,-2950691.795349121,-49513.10634613037,-207.49142169952393,-77.59251117706299,-336.3985300064087,-621.4824628829956
126,-94407.34386444092,-2640.976309776306,-591.3534164428711,-103.01440238952637,-386.27192974090576,-1080.6398677825928
127,-1002030.086517334,-17576.831579208374,-676.7366886138916,-103.40272903442383,-94.24554705619812,-874.3850326538086
128,-2914185.5239868164,-48898.20098876953,-178.75032424926758,-81.32218360900879,-371.4906930923462,-631.5631914138794
129,-120854.4373512268,-3159.6603989601135,-707.4041366577148,-110.49361228942871,-244.24633979797363,-1062.1440410614014
130,-2967835.6170654297,-50187.53528594971,-235.43224334716797,-71.62036895751953,-306.37269020080566,-613.4253215789795
131,-2202489.8529052734,-36643.900871276855,-284.6202611923218,-73.13182353973389,-366.55280590057373,-724.3049240112305
132,-914621.7346191406,-16105.239391326904,-540.0707721710205,-95.90614318847656,-238.67673873901367,-874.6536827087402
133,-304972.9824066162,-6050.196290016174,-628.7027359008789,-102.39869117736816,-258.95984172821045,-990.0611972808838
134,-3515226.364135742,-56941.62368774414,-206.55865669250488,-56.028289794921875,-310.06107330322266,-572.6480627059937
135,-1160677.6237487793,-20329.61368560791,-447.97887802124023,-94.44046974182129,-303.56221199035645,-845.9815120697021
136,-1006604.2900085449,-18552.65498161316,-633.637523651123,-94.05279159545898,-142.17772483825684,-869.868106842041
137,-2391487.8845214844,-39060.90974807739,-229.25548553466797,-75.2507495880127,-397.8642702102661,-702.3705053329468
138,-405728.816986084,-7989.636659622192,-694.0121650695801,-113.09639930725098,-147.14572429656982,-954.254264831543
139,-284230.3276062012,-5673.917531967163,-687.3481750488281,-95.64300537109375,-211.4424705505371,-994.4337558746338
140,-4277989.57824707,-69453.67813110352,-100.03834962844849,-59.667301177978516,-305.6408166885376,-465.34648418426514
141,-188416.26644134521,-4320.794343948364,-714.5487785339355,-109.08499717712402,-202.8623342514038,-1026.4960670471191
142,-8249719.23828125,-141161.16523742676,-26.70442759990692,-25.950493812561035,-29.981249570846558,-82.63616681098938
143,-7921363.830566406,-136139.5263671875,-37.221190333366394,-28.914635181427002,-30.008459091186523,-96.1442756652832
144,-1135382.4615478516,-19548.940658569336,-506.76331520080566,-90.22390365600586,-263.4104013442993,-860.3976345062256
145,-5723517.990112305,-93774.02305603027,-86.12227439880371,-44.24846172332764,-225.35440921783447,-355.72515964508057
146,-6577153.015136719,-112343.22547912598,-41.2572979927063,-53.37837219238281,-188.63660097122192,-283.2722783088684
147,-2325871.0861206055,-39410.40754318237,-236.85925006866455,-79.66805458068848,-372.28572368621826,-688.8130760192871
148,-729166.316986084,-13181.371688842773,-662.7307891845703,-96.98896408081055,-155.56273460388184,-915.2824974060059
149,-8482026.672363281,-144841.13693237305,-29.796338081359863,-11.27631664276123,-28.313297033309937,-69.38595235347748
150,-4140128.707885742,-66196.78497314453,-112.7015471458435,-58.75500202178955,-296.20423316955566,-467.66077995300293
151,-2122205.352783203,-35760.33592224121,-274.27921295166016,-80.00332832336426,-378.72607707977295,-733.0086708068848
152,-1257642.2691345215,-21721.558570861816,-511.3701343536377,-85.80821990966797,-241.95048809051514,-839.1287040710449
