,o_0,o_1,o_2,o_3,o_4,o_5
17,-6754703.521728516,-112803.26843261719,-72.62625694274902,-37.58335590362549,-59.492409229278564,-169.70202326774597
18,-141900.5036354065,-3355.366885662079,-643.4970855712891,-87.63677597045898,-349.7945547103882,-1080.928430557251
19,-1637650.489807129,-27271.16107940674,-479.27985191345215,-75.36808967590332,-232.91237354278564,-787.5604248046875
20,-113215.80410003662,-2924.2199659347534,-605.8276653289795,-97.67070770263672,-393.1103229522705,-1096.6086673736572
21,-4689134.216308594,-76858.71601104736,-205.8335781097412,-47.902164459228516,-158.35548639297485,-412.0912027359009
22,-2171496.2005615234,-36661.765575408936,-478.0590534210205,-73.91670227050781,-148.61093759536743,-700.5866861343384
23,-5995852.279663086,-102382.85064697266,-117.21775531768799,-47.67531394958496,-78.6946177482605,-243.58766555786133
24,-56257.23600387573,-2058.6708188056946,-625.2936363220215,-111.48236274719238,-431.9165229797363,-1168.6925411224365
25,-7995227.05078125,-136187.80136108398,-38.39026689529419,-24.32530164718628,-43.99923086166382,-106.7147970199585
26,-6766200.256347656,-113489.86625671387,-73.33974838256836,-35.82931995391846,-50.47152638435364,-159.6405851840973
27,-5841255.569458008,-95601.63497924805,-113.23570013046265,-31.962645053863525,-135.9186887741089,-281.1170482635498
28,-777163.2194519043,-13597.626686096191,-541.3984298706055,-78.86750221252441,-289.17953968048096,-909.4454097747803
29,-2584986.114501953,-42030.94482421875,-464.87369537353516,-51.67240619659424,-148.08659553527832,-664.6327257156372
30,-3927217.483520508,-64530.35831451416,-240.089750289917,-50.980777740478516,-194.76429224014282,-485.8348274230957
31,-63629.329204559326,-2161.0242128372192,-689.3839359283447,-104.88554000854492,-356.75363540649414,-1151.023178100586
32,-147984.13515090942,-3376.432955265045,-683.0595016479492,-81.87832832336426,-315.2453899383545,-1080.183162689209
33,-336727.78606414795,-6314.895749092102,-608.8261127471924,-79.63974475860596,-326.1281490325928,-1014.5938396453857
34,-329902.21977233887,-6289.049983024597,-691.0926342010498,-80.64787864685059,-243.6715602874756,-1015.4119777679443
35,-446818.8285827637,-8090.444803237915,-600.0547885894775,-84.95141983032227,-299.22633171081543,-984.2325210571289
36,-8300270.843505859,-141967.2966003418,-37.49140501022339,-19.759502410888672,-31.289488077163696,-88.54039549827576
37,-720551.4430999756,-12336.223125457764,-604.4605731964111,-71.61151885986328,-255.961275100708,-932.0333862304688
38,-421875.7629394531,-7698.606252670288,-646.4883804321289,-79.2129898071289,-270.74244022369385,-996.4437389373779
39,-221271.61026000977,-4574.045836925507,-550.7869720458984,-85.61460494995117,-411.34181022644043,-1047.7432823181152
40,-4573043.441772461,-72437.82997131348,-212.80324459075928,-38.49766731262207,-194.19550895690918,-445.4964208602905
41,-70712.85843849182,-2279.8746824264526,-609.7699642181396,-102.15012550354004,-433.14104080200195,-1145.0611209869385
42,-2180739.212036133,-36556.58721923828,-479.56156730651855,-63.61228942871094,-158.6630344390869,-701.8368101119995
43,-2593026.351928711,-43503.3655166626,-450.34470558166504,-64.72417831420898,-131.7977786064148,-646.8666744232178
44,-4460449.600219727,-71650.21419525146,-174.33708906173706,-38.74915599822998,-233.66694450378418,-446.7531967163086
45,-8090857.696533203,-138164.05296325684,-32.47297406196594,-27.38950490951538,-39.867377281188965,-99.7298526763916
46,-671178.7700653076,-11159.58571434021,-571.9943523406982,-65.64186573028564,-310.5980396270752,-948.2341861724854
47,-229138.77964019775,-4591.547846794128,-612.7480983734131,-79.1384506225586,-355.269455909729,-1047.1560287475586
48,-3736623.764038086,-62511.610984802246,-365.5970811843872,-47.252182960510254,-94.46156024932861,-507.31078147888184
49,-185570.16849517822,-3947.2609758377075,-650.0613212585449,-82.29765892028809,-328.40092182159424,-1060.7598495483398
50,-7735151.672363281,-127747.42126464844,-35.056400299072266,-16.18945837020874,-56.613242626190186,-107.85910248756409
51,-1470031.2614440918,-25577.259063720703,-454.9393653869629,-81.17949485778809,-258.2373857498169,-794.3562412261963
52,-133375.5612373352,-3206.152319908142,-600.4506587982178,-95.04517555236816,-389.4153356552124,-1084.911060333252
53,-227105.90362548828,-4673.862457275391,-690.6543731689453,-81.57636642456055,-272.4860429763794,-1044.7167205810547
54,-8332498.1689453125,-143085.28900146484,-32.40516781806946,-17.679187059402466,-31.632983684539795,-81.71733856201172
55,-1091696.2623596191,-18293.569087982178,-521.9171047210693,-71.93397521972656,-283.56542587280273,-877.4165725708008
56,-2006896.4004516602,-34687.371253967285,-459.1611862182617,-76.2590217590332,-199.79588985443115,-735.216064453125
57,-142279.23154830933,-3337.3183012008667,-570.789098739624,-95.43231964111328,-418.05830001831055,-1084.2797756195068
58,-912307.1670532227,-15583.775043487549,-541.1230564117432,-75.5831241607666,-275.5491018295288,-892.2553253173828
59,-5395195.388793945,-89402.32276916504,-176.1638045310974,-43.91028881072998,-105.27273416519165,-325.34682512283325
60,-131461.90643310547,-3205.8635354042053,-689.3481254577637,-87.40483283996582,-317.76294708251953,-1094.5158576965332
61,-1505090.7135009766,-25629.39167022705,-506.1659812927246,-80.82361221313477,-201.17199420928955,-788.1615829467773
62,-2218231.201171875,-36137.239933013916,-475.5836486816406,-56.493868827819824,-185.00980138778687,-717.0872068405151
63,-300118.87550354004,-5789.316296577454,-632.8258037567139,-83.94071578979492,-308.1036329269409,-1024.8700904846191
64,-2680330.0857543945,-44322.32856750488,-441.5102005004883,-64.51437473297119,-129.9870252609253,-636.0117101669312
65,-2541705.1315307617,-41416.988372802734,-369.0617561340332,-54.2809534072876,-244.3044662475586,-667.6471424102783
66,-1966216.0873413086,-32850.10814666748,-502.6400089263916,-61.49223804473877,-184.5292329788208,-748.6614418029785
67,-2057222.1755981445,-35483.877658843994,-502.42252349853516,-71.95157051086426,-155.52597045898438,-729.8999691009521
68,-3800814.0563964844,-63417.05799102783,-331.09166622161865,-45.842881202697754,-121.86585664749146,-498.800368309021
69,-2713344.5739746094,-43674.74555969238,-430.58252334594727,-49.71229076385498,-166.38156175613403,-646.6763877868652
70,-46950.11377334595,-1871.1240589618683,-619.9129104614258,-100.72397232055664,-556.2261581420898,-1276.8629837036133
71,-5898315.4296875,-98587.77046203613,-120.92777490615845,-44.737534523010254,-93.00519824028015,-258.67047786712646
72,-7159465.789794922,-120029.34455871582,-62.877100706100464,-28.053553104400635,-57.66546130180359,-148.59610676765442
73,-781471.7769622803,-13846.47011756897,-577.2022724151611,-82.4376392364502,-249.40054416656494,-909.0403747558594
74,-5071159.362792969,-82645.65467834473,-211.21478080749512,-41.013803482055664,-118.43401193618774,-370.6625747680664
75,-7994848.6328125,-137555.7804107666,-39.03783559799194,-26.819071769714355,-36.917245388031006,-102.77414917945862
76,-6514657.5927734375,-110177.4787902832,-87.36200332641602,-40.76664924621582,-56.107962131500244,-184.23660278320312
77,-2774478.1494140625,-45714.74075317383,-421.14124298095703,-56.71205520629883,-127.68120765686035,-605.534520149231
78,-459531.49795532227,-8552.810549736023,-653.166389465332,-87.88695335388184,-219.13599967956543,-960.1892852783203
79,-86577.0697593689,-2479.386031627655,-570.6689357757568,-93.48028182983398,-451.22385025024414,-1115.3730583190918
80,-1138808.4411621094,-19437.345266342163,-598.0430603027344,-72.16979503631592,-187.1859073638916,-857.3987102508545
81,-7215783.69140625,-121654.7966003418,-62.83063888549805,-31.552348136901855,-52.733004093170166,-147.11598873138428
82,-281280.255317688,-5440.534949302673,-626.1104106903076,-80.6120491027832,-319.85230445861816,-1026.5747737884521
83,-1231493.091583252,-21328.530311584473,-556.2334060668945,-78.89801979064941,-204.75101470947266,-839.8824691772461
84,-7896450.042724609,-136151.06582641602,-42.1319454908371,-35.08902549743652,-30.511319637298584,-107.73228764533997
85,-2119192.886352539,-33858.7212562561,-453.4278869628906,-59.82415199279785,-228.02674770355225,-741.278886795044
86,-545339.4889831543,-9804.349541664124,-616.5295600891113,-81.02788925170898,-252.46238708496094,-950.0198078155518
87,-2617061.0427856445,-43179.38804626465,-417.3210620880127,-52.649312019348145,-180.3168535232544,-650.2871990203857
88,-917026.424407959,-15732.160806655884,-583.201789855957,-80.07393836975098,-219.1128969192505,-882.3885726928711
89,-2029968.26171875,-33821.04396820068,-474.56889152526855,-61.573333740234375,-212.10713386535645,-748.2493686676025
90,-1114315.3190612793,-19229.204654693604,-570.5530643463135,-77.81482696533203,-213.13724517822266,-861.5051078796387
91,-230988.9316558838,-4829.4952511787415,-635.3962421417236,-91.30345344543457,-312.00926303863525,-1038.7090873718262
92,-54396.64125442505,-2011.7291808128357,-695.4195499420166,-102.40751266479492,-395.0018882751465,-1192.8289031982422
93,-734761.7149353027,-12466.071844100952,-635.7345581054688,-68.06971549987793,-220.99285125732422,-924.7970008850098
94,-6502845.001220703,-109916.32461547852,-70.86633443832397,-42.175354957580566,-94.78946328163147,-207.8311586380005
95,-5641035.461425781,-94709.8445892334,-136.27781867980957,-46.17743968963623,-121.04204893112183,-303.4973359107971
96,-4480733.108520508,-74749.13597106934,-279.5973062515259,-47.17033863067627,-95.31791806221008,-422.085542678833
97,-1152010.726928711,-19836.10510826111,-567.3894882202148,-84.08791542053223,-190.8071517944336,-842.2846126556396
98,-3650292.205810547,-57865.6530380249,-250.40171146392822,-50.24407386779785,-234.75055694580078,-535.3962993621826
99,-3504189.3005371094,-58931.37454986572,-354.040265083313,-54.27712917327881,-100.65221786499023,-508.96963119506836
100,-73988.92641067505,-2299.663722515106,-610.9076499938965,-94.89461898803711,-438.1080150604248,-1143.9103889465332
101,-540697.5746154785,-9714.345932006836,-641.436767578125,-79.05439853668213,-239.3087387084961,-959.7997856140137
102,-152715.6949043274,-3438.2247924804688,-597.986364364624,-83.86696815490723,-398.2973575592041,-1080.1507186889648
103,-3545799.2553710938,-57790.446281433105,-356.0631275177002,-46.87765121459961,-146.5269923210144,-549.4677257537842
104,-5067371.74987793,-83662.46223449707,-217.848801612854,-43.20765018463135,-89.05744552612305,-350.1138925552368
105,-4436462.783813477,-73070.10173797607,-219.10946369171143,-48.55930805206299,-161.250102519989,-428.9189100265503
106,-8321467.590332031,-140925.11177062988,-35.896679759025574,-17.051334381103516,-37.27574050426483,-90.22374987602234
107,-883535.9573364258,-15220.13783454895,-544.4103240966797,-77.8810453414917,-273.4032869338989,-895.6947326660156
108,-305669.54612731934,-6029.80375289917,-646.246862411499,-88.0352783203125,-284.20443534851074,-1018.4866046905518
109,-731324.291229248,-12867.17176437378,-567.1169757843018,-78.40413570404053,-273.9058256149292,-919.4268321990967
110,-5460670.471191406,-88758.544921875,-106.55205249786377,-41.95045471191406,-190.00298976898193,-338.50550651550293
111,-3213208.0078125,-50886.98863983154,-224.8732566833496,-51.34451389312744,-296.6857433319092,-572.9034519195557
112,-4256040.191650391,-70503.05366516113,-314.7442102432251,-42.60010242462158,-97.45970964431763,-454.80411529541016
113,-1127129.5547485352,-18542.394638061523,-556.4660549163818,-65.00587940216064,-240.67003726959229,-862.1419715881348
114,-4150626.3732910156,-65454.80728149414,-290.1982069015503,-35.74263095855713,-133.98544788360596,-459.926233291626
115,-41035.58659553528,-1802.9920756816864,-702.0039081573486,-111.3895034790039,-543.5210704803467,-1356.9145202636719
116,-4639167.785644531,-77070.08838653564,-229.95388507843018,-52.70580291748047,-120.97519636154175,-403.6348628997803
117,-4789673.614501953,-77992.32482910156,-197.68213033676147,-44.76097583770752,-130.18897771835327,-372.63208866119385
118,-8154709.625244141,-140756.55937194824,-39.47103023529053,-31.394307613372803,-28.82688045501709,-99.69221591949463
119,-362718.00994873047,-6969.084143638611,-680.884599685669,-86.4997386932373,-232.63509273529053,-1000.0194454193115
120,-42770.65098285675,-1819.8829889297485,-705.8762073516846,-97.15648651123047,-508.5114002227783,-1311.544246673584
121,-3204475.4028320312,-53477.05841064453,-386.1741542816162,-50.0750207901001,-130.8519959449768,-567.1011686325073
122,-3028787.612915039,-49060.15396118164,-422.0372200012207,-47.240843772888184,-128.7313938140869,-598.009443283081
123,-266159.3198776245,-5197.644233703613,-636.1106395721436,-81.42367362976074,-315.76101779937744,-1033.2954025268555
124,-832816.9822692871,-14345.768690109253,-594.5681571960449,-75.63164234161377,-232.10043907165527,-902.3002624511719
125,-335477.70977020264,-6592.848896980286,-647.1341609954834,-90.00398635864258,-277.078914642334,-1014.2171287536621
126,-1710180.4733276367,-27784.674167633057,-497.58310317993164,-65.11322498321533,-213.90347480773926,-776.5998458862305
127,-8141794.586181641,-140421.6480255127,-30.89562952518463,-34.288575649261475,-34.52450633049011,-99.70871686935425
128,-1250878.7155151367,-21349.8592376709,-609.4439506530762,-77.92580604553223,-140.35966396331787,-827.7293586730957
129,-39974.990487098694,-1781.0571193695068,-717.7932739257812,-114.61529731750488,-532.4583053588867,-1364.8669910430908
130,-431722.7840423584,-8060.065507888794,-637.5229835510254,-80.76037406921387,-266.9827461242676,-985.2660942077637
131,-1923492.0501708984,-31422.82247543335,-454.2973518371582,-60.296196937561035,-241.97564125061035,-756.5691947937012
132,-187679.58879470825,-4054.5403957366943,-597.8277683258057,-88.80243301391602,-372.6388454437256,-1059.269142150879
133,-639645.4334259033,-11496.55818939209,-618.6352729797363,-80.74862480163574,-233.09407234191895,-932.4780750274658
134,-201363.53969573975,-4166.9780015945435,-660.1469993591309,-75.9058666229248,-319.6493625640869,-1055.7022762298584
135,-88546.55027389526,-2429.201900959015,-577.4490833282471,-84.29916381835938,-472.2956657409668,-1134.0440654754639
136,-337788.34342956543,-6670.4171895980835,-680.7463645935059,-94.27141189575195,-225.47235488891602,-1000.4902267456055
137,-48444.49758529663,-1907.384693622589,-566.6194438934326,-97.34369277954102,-541.4504528045654,-1205.4133987426758
138,-1244589.3287658691,-20871.520042419434,-448.82683753967285,-78.2178783416748,-312.99941539764404,-840.0441741943359
139,-3446129.2266845703,-58777.666091918945,-370.58424949645996,-53.69985580444336,-105.45289516448975,-529.7370529174805
140,-224791.88442230225,-4506.770372390747,-569.2753791809082,-78.5993480682373,-404.15544509887695,-1052.0301818847656
141,-81052.86955833435,-2365.458905696869,-558.0677509307861,-88.66853713989258,-489.31312561035156,-1136.0494136810303
142,-7298811.340332031,-123451.59530639648,-60.27071475982666,-30.260815620422363,-45.77699899673462,-136.30853176116943
143,-7209480.285644531,-119633.26454162598,-60.53166389465332,-23.004202842712402,-66.28052592277527,-149.8163938522339
144,-3864057.9223632812,-63875.47492980957,-366.843318939209,-42.047080993652344,-83.04588794708252,-491.9362735748291
145,-1698897.933959961,-28180.227279663086,-519.7733879089355,-64.62790966033936,-176.25105381011963,-760.6524181365967
146,-6164319.610595703,-101576.75743103027,-99.26027655601501,-35.646891593933105,-114.04592990875244,-248.95313501358032
147,-6234465.408325195,-105265.78903198242,-105.78279495239258,-46.050095558166504,-60.90319752693176,-212.73608207702637
148,-228138.8759613037,-4573.960900306702,-695.6954002380371,-75.64455986022949,-280.36837577819824,-1051.7083168029785
149,-7922669.219970703,-136881.67572021484,-29.784590005874634,-39.921090602874756,-36.52757406234741,-106.23324394226074
150,-165644.32382583618,-3620.6477880477905,-684.246826171875,-79.75555419921875,-308.3197593688965,-1072.322015762329
151,-2515360.450744629,-42437.21008300781,-438.0580425262451,-62.56092071533203,-158.08266401290894,-658.7016534805298
152,-7300305.938720703,-122106.1897277832,-48.75902533531189,-29.962327480316162,-58.02127122879028,-136.74262046813965
