,o_0,o_1,o_2,o_3,o_4,o_5
93,-6776582.336425781,-110539.61753845215,-58.146506547927856,-27.855350971221924,-85.65436601638794,-171.6562271118164
94,-5177958.297729492,-75943.88961791992,-170.59062719345093,-17.359700202941895,-126.6087293624878,-314.55904483795166
95,-8092826.843261719,-137859.9452972412,-33.38463306427002,-23.98951530456543,-50.31912922859192,-107.69326686859131
96,-4200120.162963867,-66667.86670684814,-248.2881784439087,-39.09834384918213,-201.60274505615234,-488.9892339706421
97,-8175286.102294922,-139231.0619354248,-34.48675870895386,-25.904018878936768,-39.23941254615784,-99.63019251823425
98,-6200061.798095703,-97833.8623046875,-107.02731609344482,-17.50002384185791,-88.34929466247559,-212.87665128707886
99,-409931.46896362305,-7530.210018157959,-607.4204921722412,-115.02279281616211,-217.07122325897217,-939.5144748687744
100,-5480596.542358398,-80380.54466247559,-133.86863470077515,-13.175914287567139,-134.75489616394043,-281.7994236946106
101,-359762.21561431885,-6991.376280784607,-612.1305465698242,-109.48102951049805,-237.06412315368652,-958.6757469177246
102,-6148905.944824219,-94601.05895996094,-114.38465118408203,-15.93186616897583,-91.93166494369507,-222.24818229675293
103,-5213360.214233398,-76453.9384841919,-158.36114883422852,-16.102168560028076,-137.0062232017517,-311.46952629089355
104,-6425830.841064453,-101459.31243896484,-85.68583130836487,-20.850324630737305,-92.67607927322388,-199.21221256256104
105,-6977095.031738281,-111858.83522033691,-70.88982462882996,-19.655754566192627,-69.26147937774658,-159.80704307556152
106,-3401633.834838867,-51110.56327819824,-282.34856128692627,-29.89131450653076,-271.80612087249756,-584.045991897583
107,-2131097.0306396484,-35184.26179885864,-494.1868782043457,-83.18240165710449,-177.1691083908081,-754.5384407043457
108,-1494813.632965088,-23748.65770339966,-580.7394027709961,-107.71665573120117,-121.26538753509521,-809.7213935852051
109,-5443166.732788086,-79656.41021728516,-148.55940341949463,-14.841426610946655,-123.38403463363647,-286.7848777770996
110,-5994287.872314453,-90686.95068359375,-112.53207921981812,-12.600928544998169,-111.71023845672607,-236.84324026107788
111,-2491872.215270996,-38347.43022918701,-378.2188653945923,-40.64291000366211,-283.2299470901489,-702.0916414260864
112,-5341505.813598633,-79428.8682937622,-144.58004236221313,-17.466397285461426,-130.61379194259644,-292.66024589538574
113,-6073687.744140625,-93473.22463989258,-113.02554607391357,-18.43270182609558,-91.76081418991089,-223.21905612945557
114,-5160592.269897461,-75207.50999450684,-156.50451183319092,-17.404541969299316,-147.67158031463623,-321.5806174278259
115,-1722484.7793579102,-27183.845043182373,-575.9438514709473,-108.50766181945801,-105.06471395492554,-789.5161628723145
116,-6568141.937255859,-102401.95274353027,-72.9733407497406,-21.24370813369751,-91.80243611335754,-186.01947784423828
117,-6260178.375244141,-97154.60777282715,-104.7342300415039,-17.856364250183105,-93.63080263137817,-216.22143030166626
118,-5500360.870361328,-81436.13815307617,-138.12404870986938,-12.843050956726074,-127.2558331489563,-278.2229232788086
119,-6174822.235107422,-94772.19581604004,-114.40329551696777,-12.370105981826782,-95.26236057281494,-222.03575134277344
120,-3256970.5963134766,-48296.08917236328,-335.3902578353882,-26.305911540985107,-228.0137062072754,-589.7099590301514
121,-7824921.417236328,-131386.26098632812,-45.63620388507843,-25.318257808685303,-47.681236267089844,-118.63569259643555
122,-6642359.161376953,-104713.32550048828,-76.98163390159607,-17.81469225883484,-79.39355969429016,-174.18988466262817
