,o_0,o_1,o_2,o_3,o_4,o_5
21,-41988.72447013855,-1810.0005388259888,-712.7682685852051,-104.32910919189453,-525.9061813354492,-1343.0035972595215
22,-3599976.348876953,-61675.2815246582,-172.4004030227661,-79.54553127288818,-305.9537410736084,-557.8996896743774
23,-48794.55268383026,-1928.865909576416,-695.1457023620605,-100.9266471862793,-446.1836814880371,-1242.2560501098633
24,-3659835.0524902344,-62100.92067718506,-175.10581016540527,-78.7484073638916,-295.9322690963745,-549.7865009307861
25,-2448467.445373535,-43093.74809265137,-290.54243564605713,-89.13113594055176,-291.9175386428833,-671.5912342071533
26,-112222.58806228638,-2854.3704748153687,-543.3121681213379,-104.58147048950195,-450.44312477111816,-1098.3368682861328
27,-5140162.27722168,-85080.10864257812,-55.17752170562744,-68.68489742279053,-292.8826332092285,-416.7450284957886
28,-2702778.434753418,-46532.278060913086,-293.0811882019043,-77.36554145812988,-276.6972064971924,-647.1439504623413
29,-4615130.233764648,-77445.44982910156,-91.3031280040741,-75.5514907836914,-291.7428493499756,-458.5974884033203
30,-8512226.867675781,-146667.51861572266,-32.18965530395508,-11.63521409034729,-22.73564636707306,-66.56051337718964
31,-4114559.555053711,-72371.96922302246,-219.37460899353027,-84.2660140991211,-187.13457584381104,-490.77515602111816
32,-3986276.2451171875,-68753.62396240234,-189.39244747161865,-82.41961479187012,-247.05452919006348,-518.8666820526123
33,-40231.28151893616,-1792.7467823028564,-725.7922649383545,-116.83690071105957,-562.157678604126,-1404.78684425354
34,-270548.08139801025,-5665.8899784088135,-718.8742160797119,-108.42272758483887,-166.90000295639038,-994.196949005127
35,-3972648.239135742,-67188.71116638184,-167.87554025650024,-73.7446403503418,-285.54844856262207,-527.1686124801636
36,-322476.9115447998,-6594.6245193481445,-714.0010356903076,-107.54706382751465,-162.0069146156311,-983.5550594329834
37,-6131580.73425293,-105015.03944396973,-26.457655429840088,-69.82694625854492,-237.17269897460938,-333.45728874206543
38,-5046287.155151367,-87283.24890136719,-149.92862939834595,-78.76346111297607,-186.15753650665283,-414.84962940216064
39,-4362674.713134766,-71679.25357818604,-130.51936626434326,-63.155436515808105,-301.64127349853516,-495.31607151031494
40,-43192.22569465637,-1842.079907655716,-684.0376377105713,-113.65839004516602,-508.4991455078125,-1306.1954498291016
41,-42770.36190032959,-1836.3568186759949,-696.842098236084,-112.1465015411377,-520.6212997436523,-1329.6100616455078
42,-5841939.163208008,-96898.81324768066,-25.264430046081543,-64.57000732421875,-277.93657779693604,-367.77098178863525
43,-3083147.430419922,-54183.692932128906,-254.07710075378418,-85.21760940551758,-263.7403726577759,-603.0350875854492
44,-312389.1592025757,-6405.1753282547,-657.9699039459229,-110.82718849182129,-219.68743801116943,-988.4845733642578
45,-453778.1238555908,-8839.894533157349,-704.4232368469238,-111.01168632507324,-132.60362148284912,-948.0386638641357
46,-110120.73755264282,-2893.000543117523,-574.9133586883545,-108.3816146850586,-414.9526119232178,-1098.2475185394287
47,-5584227.37121582,-94912.62435913086,-52.841389179229736,-72.56563663482666,-250.11224746704102,-375.51926136016846
48,-7279655.456542969,-125255.58471679688,-32.06441402435303,-55.96292495727539,-144.57502365112305,-232.60236740112305
49,-125843.73950958252,-3054.2725324630737,-525.4018783569336,-103.55025291442871,-456.2164306640625,-1085.1685523986816
50,-3946946.7163085938,-67441.6446685791,-197.75923490524292,-71.4234209060669,-255.41234016418457,-524.5949792861938
51,-4428599.92980957,-75288.33866119385,-166.25254154205322,-71.36905193328857,-237.5460386276245,-475.1675748825073
52,-5782598.876953125,-98799.41940307617,-41.64288640022278,-73.0593204498291,-249.53312873840332,-364.235315322876
53,-895629.0245056152,-16020.952463150024,-664.2019748687744,-104.08971786499023,-119.2744493484497,-887.5662231445312
54,-8506318.664550781,-145997.5242614746,-35.866984724998474,-12.125765085220337,-20.125092566013336,-68.11784148216248
55,-7208718.8720703125,-126160.89820861816,-28.212958574295044,-67.84810543060303,-133.48935842514038,-229.55039978027344
56,-5303519.058227539,-89219.30313110352,-88.25306296348572,-69.03905868530273,-227.13909149169922,-384.43119049072266
57,-6761447.906494141,-118817.82531738281,-34.816670417785645,-68.13849925994873,-164.58333730697632,-267.5385046005249
58,-96767.62819290161,-2591.9735431671143,-708.6946487426758,-101.0282039642334,-292.97966957092285,-1102.7024745941162
59,-1618307.6858520508,-29758.04090499878,-516.0107612609863,-100.04289627075195,-164.82656002044678,-780.8801364898682
60,-485275.0301361084,-9127.900004386902,-715.2205467224121,-104.88875389099121,-125.10747909545898,-945.2167224884033
61,-188237.98894882202,-4328.77391576767,-703.899621963501,-108.39256286621094,-222.6306438446045,-1034.922752380371
62,-7505264.2822265625,-129569.34928894043,-31.099849939346313,-53.2816219329834,-117.88933277130127,-202.27078914642334
63,-3811535.2630615234,-65375.28038024902,-214.22691345214844,-74.57536697387695,-239.83938694000244,-528.6416387557983
64,-186112.66613006592,-4182.637333869934,-727.0721435546875,-103.47613334655762,-205.66973686218262,-1036.2179374694824
65,-670450.8304595947,-12436.215877532959,-698.2969284057617,-105.25479316711426,-110.53153276443481,-914.0832710266113
66,-1481018.9247131348,-27105.989456176758,-470.27716636657715,-97.8886604309082,-225.13327598571777,-793.2990646362305
67,-1226769.8287963867,-21336.028575897217,-574.8891830444336,-91.5562915802002,-158.92930030822754,-825.3746795654297
68,-868391.6091918945,-15723.491907119751,-686.4794254302979,-104.59626197814941,-96.99621200561523,-888.0719375610352
69,-6315693.664550781,-107430.62973022461,-45.73583900928497,-67.16924667358398,-212.6131296157837,-325.51822900772095
70,-5967007.4462890625,-101098.53744506836,-42.943501472473145,-70.04952430725098,-226.51848793029785,-339.5115280151367
71,-678329.1339874268,-12516.707181930542,-696.169376373291,-110.83287239074707,-100.0230073928833,-907.0254135131836
72,-3379792.7856445312,-59024.05261993408,-328.00772190093994,-70.72248458862305,-175.653076171875,-574.3832159042358
73,-3564646.530151367,-59035.70652008057,-191.3759469985962,-67.98966407775879,-308.24131965637207,-567.6069259643555
74,-4803714.370727539,-79047.55115509033,-98.05879592895508,-63.392395973205566,-282.1287155151367,-443.5799503326416
75,-5789217.376708984,-95371.45614624023,-29.714369773864746,-62.34837532043457,-280.84537982940674,-372.9081201553345
76,-204130.98335266113,-4630.859792232513,-714.1068458557129,-112.03557968139648,-196.80030345916748,-1022.9426765441895
77,-2961164.8559570312,-49988.18874359131,-275.29215812683105,-69.03697967529297,-276.920485496521,-621.2496900558472
78,-1561592.8649902344,-28277.595043182373,-602.2376537322998,-90.91588020324707,-97.96827435493469,-791.121883392334
79,-8027839.660644531,-138121.43325805664,-63.04152011871338,-36.298885345458984,-40.905243158340454,-140.24563908576965
80,-43259.71305370331,-1836.7710709571838,-650.8458614349365,-110.68354606628418,-546.3040828704834,-1307.8335285186768
81,-927970.7908630371,-16643.52297782898,-674.9366760253906,-108.68277549743652,-94.86662745475769,-878.4861087799072
82,-4118459.701538086,-70539.00241851807,-191.74017906188965,-77.5107192993164,-236.85874938964844,-506.1096239089966
83,-2286640.5487060547,-40329.4038772583,-360.9776020050049,-86.70342445373535,-245.04647254943848,-692.7275133132935
84,-2367707.2525024414,-44292.26875305176,-485.11247634887695,-90.81836700439453,-94.55984830856323,-670.4906272888184
85,-50364.00556564331,-1975.8254289627075,-609.0632438659668,-112.31308937072754,-514.690351486206,-1236.0666275024414
86,-143542.51623153687,-3549.642562866211,-601.5627861022949,-112.59389877319336,-346.6426372528076,-1060.799503326416
87,-575277.5192260742,-10936.243534088135,-693.7975883483887,-109.64899063110352,-123.37164878845215,-926.8182277679443
88,-2114316.749572754,-38949.13911819458,-561.533260345459,-98.1832504272461,-45.35146951675415,-705.067949295044
89,-3734001.5411376953,-63466.1340713501,-174.35238361358643,-77.91096210479736,-291.5160655975342,-543.7793827056885
90,-6803001.403808594,-119386.07215881348,-38.131511211395264,-77.81492710113525,-131.65265321731567,-247.5990915298462
91,-8441959.381103516,-144986.66763305664,-25.59557557106018,-21.82964563369751,-26.409924030303955,-73.83514165878296
92,-569583.1775665283,-10509.569644927979,-606.8357467651367,-111.86398506164551,-215.16437530517578,-933.8639831542969
93,-1082838.535308838,-19880.248308181763,-658.1492900848389,-107.31551170349121,-80.85845708847046,-846.3232898712158
94,-8365287.780761719,-144457.72171020508,-23.455095291137695,-29.38955307006836,-25.59715509414673,-78.44179809093475
95,-5099461.74621582,-83791.37992858887,-88.4707510471344,-64.54587459564209,-278.8231372833252,-431.8397283554077
96,-5944371.795654297,-98864.76516723633,-46.08517289161682,-60.92395305633545,-254.35731410980225,-361.3664245605469
97,-4811379.241943359,-83432.71255493164,-136.00181341171265,-76.31169319152832,-222.9867696762085,-435.30025005340576
98,-163621.30641937256,-3642.338514328003,-722.3275184631348,-98.06147575378418,-230.71038722991943,-1051.0993480682373
99,-46942.6304101944,-1898.3244895935059,-695.3317165374756,-114.18150901794434,-448.4670639038086,-1257.9804039001465
100,-7263043.212890625,-129255.56182861328,-35.6134295463562,-67.41752624511719,-104.2677640914917,-207.29870796203613
101,-364159.2502593994,-7158.311605453491,-677.24289894104,-107.67205238342285,-185.56469678878784,-970.4796981811523
102,-447663.5456085205,-8746.015429496765,-708.5739135742188,-106.62561416625977,-141.40877723693848,-956.6081714630127
103,-754946.4702606201,-13470.48282623291,-601.9395351409912,-108.68086814880371,-196.03304862976074,-906.6534233093262
104,-2691641.2353515625,-47173.24733734131,-262.6689672470093,-89.36120986938477,-285.99913120269775,-638.0293321609497
105,-1999540.138244629,-35555.853843688965,-443.1074619293213,-93.36980819702148,-189.27043676376343,-725.7477378845215
106,-3728177.6428222656,-64491.40548706055,-195.96021175384521,-81.95409774780273,-255.40595054626465,-533.3202266693115
107,-76340.34752845764,-2320.6332325935364,-595.5504894256592,-95.72481155395508,-446.96497917175293,-1138.2402420043945
108,-1354595.3750610352,-25084.002017974854,-551.8819332122803,-104.22531127929688,-157.63702392578125,-813.7441921234131
109,-3168286.5142822266,-51962.761878967285,-176.6936182975769,-77.17733383178711,-366.5194034576416,-620.3903532028198
110,-392901.8497467041,-7794.774770736694,-710.5968475341797,-112.8885555267334,-133.73665809631348,-957.2220325469971
111,-1374126.2435913086,-24184.49878692627,-669.0127372741699,-106.2990665435791,-48.45042824745178,-823.762264251709
112,-3982361.2213134766,-68114.38083648682,-163.19940090179443,-76.14294052124023,-283.5329294204712,-522.8752326965332
113,-968088.3407592773,-17113.873958587646,-696.7038631439209,-108.53246688842773,-65.32416343688965,-870.5605030059814
114,-8517740.631103516,-146926.1932373047,-23.1303870677948,-20.747153759002686,-21.59774601459503,-65.47528624534607
115,-728812.2177124023,-13508.29005241394,-674.3110656738281,-101.5554141998291,-130.70892095565796,-906.5754890441895
116,-56548.97689819336,-2025.6079733371735,-588.7428283691406,-104.01129722595215,-475.7659435272217,-1168.5199356079102
117,-3036623.954772949,-52345.84331512451,-260.63992977142334,-78.39423656463623,-274.20406341552734,-613.2382106781006
118,-2328064.3463134766,-42301.17321014404,-477.49547958374023,-88.35233688354492,-112.15289831161499,-678.0007266998291
119,-116770.17211914062,-3003.9814114570618,-729.5152187347412,-103.31724166870117,-261.86299324035645,-1094.6954154968262
120,-639244.7471618652,-11902.339458465576,-699.5218753814697,-108.43093872070312,-110.2378249168396,-918.1906986236572
121,-4524910.736083984,-75185.2798461914,-112.4051570892334,-70.6809139251709,-293.4806823730469,-476.56678676605225
122,-2658301.1627197266,-45348.62041473389,-231.1279535293579,-83.9944839477539,-342.81437397003174,-657.9368591308594
123,-980747.5090026855,-17119.383811950684,-529.9598693847656,-89.0073013305664,-243.81632804870605,-862.7834701538086
124,-2511507.987976074,-42144.060134887695,-302.04010009765625,-74.69317436218262,-313.11185359954834,-689.8451900482178
125,-2209927.558898926,-38531.09359741211,-261.9980812072754,-92.14004516601562,-357.1082353591919,-711.2462997436523
126,-4206481.170654297,-73703.36532592773,-187.09206581115723,-78.46388816833496,-224.55265522003174,-490.1086378097534
127,-7570031.73828125,-136232.1949005127,-35.75100898742676,-70.97929954528809,-44.09341216087341,-150.82372426986694
128,-2600924.301147461,-45079.121589660645,-366.2332534790039,-82.66185760498047,-221.32441997528076,-670.2194881439209
129,-1809674.072265625,-33820.462226867676,-567.670488357544,-96.69595718383789,-78.37823033332825,-742.7447891235352
130,-3966167.0684814453,-69849.1907119751,-237.66248226165771,-75.16076564788818,-199.20077323913574,-512.0240020751953
131,-8294281.005859375,-142236.94801330566,-42.2948956489563,-22.03782081604004,-28.119465708732605,-92.45218276977539
132,-6835724.639892578,-120119.20928955078,-27.27065086364746,-71.28014087677002,-148.83300065994263,-247.38378524780273
133,-6716802.215576172,-118599.71046447754,-55.91742396354675,-74.7339916229248,-144.95559930801392,-275.60701847076416
134,-782610.3210449219,-14338.468313217163,-699.2184638977051,-109.22134399414062,-85.57068109512329,-894.0103912353516
135,-323692.9416656494,-6648.389101028442,-710.3652954101562,-113.01639556884766,-153.49996089935303,-976.8816375732422
136,-3476427.8411865234,-58339.58148956299,-181.65284395217896,-77.83420085906982,-318.0716276168823,-577.5587368011475
137,-8629856.10961914,-148526.30615234375,-33.879488706588745,-10.559849739074707,-20.651057362556458,-65.09039461612701
138,-8652264.404296875,-149169.5785522461,-29.214850068092346,-8.94023060798645,-22.817274928092957,-60.9723562002182
139,-7490724.945068359,-128368.58749389648,-34.960997104644775,-51.66081428527832,-129.38004732131958,-216.0018539428711
140,-1408889.1983032227,-25856.540203094482,-619.005012512207,-102.51445770263672,-90.29721021652222,-811.8166923522949
141,-1455078.411102295,-26104.43353652954,-611.5756511688232,-102.84536361694336,-82.7238917350769,-797.1449661254883
142,-90859.78865623474,-2477.973848581314,-471.0360050201416,-92.25313186645508,-562.5556468963623,-1125.8447456359863
143,-8082378.387451172,-137129.47845458984,-38.12634348869324,-21.521625518798828,-88.0990743637085,-147.74703741073608
144,-7328560.638427734,-128685.35995483398,-49.671149253845215,-60.29423236846924,-100.60429573059082,-210.5696725845337
145,-2001835.6323242188,-36501.55067443848,-460.8654022216797,-95.54915428161621,-156.15824460983276,-712.5728559494019
146,-40172.46663570404,-1789.025068283081,-728.5409450531006,-115.55767059326172,-566.5597438812256,-1410.6583499908447
147,-8043170.928955078,-138273.54431152344,-26.689529418945312,-39.83584403991699,-38.06998431682587,-104.59535837173462
148,-186409.17539596558,-4242.121577262878,-654.2833805084229,-109.4505500793457,-272.2860097885132,-1036.0200119018555
149,-8621461.486816406,-148652.43911743164,-31.20766580104828,-10.823308229446411,-22.37095832824707,-64.40193057060242
150,-1443132.9727172852,-25974.762439727783,-636.6952896118164,-103.17482948303223,-68.18490028381348,-808.0549907684326
151,-117178.63082885742,-3128.536343574524,-716.1869525909424,-110.4012680053711,-249.6410846710205,-1076.2292861938477
152,-3164135.7421875,-54896.769523620605,-211.62497997283936,-86.67057991027832,-285.80286502838135,-584.0984773635864
153,-764606.3327789307,-13731.8754196167,-683.7172031402588,-107.96753883361816,-107.66899585723877,-899.35378074646
154,-3164460.1821899414,-54762.582778930664,-235.38446426391602,-85.52760124206543,-267.73974895477295,-588.6517524719238
155,-7329636.383056641,-130366.29676818848,-30.09878396987915,-67.76157855987549,-99.74853992462158,-197.60891675949097
156,-529920.2919006348,-10042.052268981934,-671.9067096710205,-109.93796348571777,-155.11186122894287,-936.9564628601074
157,-8430956.268310547,-144940.65284729004,-31.528764963150024,-17.936043739318848,-27.723437547683716,-77.18824625015259
158,-3348195.6481933594,-57678.92360687256,-207.3157787322998,-84.09378051757812,-291.06554985046387,-582.475118637085
159,-82430.66668510437,-2380.0821602344513,-591.5923595428467,-101.12213134765625,-445.371150970459,-1138.0855751037598
160,-8337014.007568359,-142811.8133544922,-27.31350064277649,-21.53555393218994,-30.063775181770325,-78.9128315448761
161,-66638.49353790283,-2232.8588366508484,-649.0748405456543,-112.51485824584961,-394.6099519729614,-1156.1996269226074
162,-6024367.523193359,-100891.17050170898,-27.81338095664978,-66.00507736206055,-260.74934005737305,-354.56777572631836
163,-2128475.9521484375,-39172.59931564331,-534.0754508972168,-89.76043701171875,-75.09883642196655,-698.9347457885742
164,-5947422.409057617,-100807.69538879395,-50.786733627319336,-68.24814796447754,-235.66718101501465,-354.70205783843994
165,-41766.73889160156,-1812.2626841068268,-715.3573989868164,-110.55197715759277,-504.8876762390137,-1330.7970142364502
166,-1348984.3368530273,-24286.42988204956,-460.0277900695801,-98.55912208557129,-258.05184841156006,-816.6387462615967
167,-4144185.6384277344,-69093.55640411377,-186.9175910949707,-67.17877388000488,-262.3445749282837,-516.4409351348877
168,-312476.8018722534,-6422.947645187378,-716.4782524108887,-109.60210800170898,-157.55606889724731,-983.6363410949707
169,-2263899.2309570312,-38837.74757385254,-324.8811721801758,-78.90642642974854,-306.24287128448486,-710.0304651260376
170,-1029242.8970336914,-18659.54875946045,-680.2019119262695,-107.42752075195312,-73.38477373123169,-861.0142421722412
171,-438374.9008178711,-8513.513803482056,-685.8149528503418,-107.41827011108398,-163.47872018814087,-956.7119407653809
172,-371515.48862457275,-7437.976598739624,-694.6230888366699,-112.35337257385254,-160.52114963531494,-967.4975967407227
173,-818122.1008300781,-14823.740720748901,-678.1903743743896,-109.68059539794922,-104.59306240081787,-892.4640655517578
174,-174830.1863670349,-3944.2363381385803,-669.0021991729736,-103.6913013458252,-268.595552444458,-1041.2890720367432
175,-3822183.609008789,-64113.3975982666,-139.13605213165283,-82.9544448852539,-315.8939599990845,-537.9844379425049
176,-7107902.526855469,-122399.58763122559,-36.28935515880585,-59.84545707702637,-147.37502336502075,-243.5098385810852
177,-1354988.670349121,-24053.051471710205,-666.6217803955078,-107.85067558288574,-49.29266273975372,-823.7651824951172
178,-754265.4037475586,-13560.839891433716,-692.3068523406982,-102.87352561950684,-110.56370735168457,-905.7441329956055
179,-3201330.56640625,-53915.50540924072,-196.0533618927002,-80.71656227111816,-329.94892597198486,-606.718897819519
180,-1424959.373474121,-25656.757354736328,-433.9510440826416,-99.19992446899414,-279.9776554107666,-813.1286144256592
181,-4460652.542114258,-76066.89929962158,-125.92988014221191,-79.64099407196045,-262.8283500671387,-468.3991813659668
182,-3087854.766845703,-53746.018409729004,-282.6769828796387,-89.83774185180664,-239.54358100891113,-612.0582962036133
183,-3035566.520690918,-53171.14353179932,-273.54462146759033,-87.68195152282715,-251.24025344848633,-612.4668073654175
184,-749004.3640136719,-13696.926832199097,-694.0300941467285,-108.11397552490234,-98.09653162956238,-900.2405834197998
185,-1719821.3577270508,-30206.91156387329,-343.60172748565674,-89.34064865112305,-330.8574438095093,-763.7997436523438
186,-1729533.1954956055,-31846.02975845337,-571.9161987304688,-97.88334846496582,-87.76856660842896,-757.5680923461914
187,-7246881.866455078,-129179.27742004395,-37.01130151748657,-72.48966217041016,-99.9792218208313,-209.48018074035645
188,-4024774.5513916016,-68297.73902893066,-128.68313789367676,-83.80424499511719,-308.8191032409668,-521.3064622879028
189,-5529310.22644043,-95465.07835388184,-86.50856018066406,-74.24806118011475,-210.6894016265869,-371.44599437713623
190,-306869.57836151123,-6322.422027587891,-671.1968421936035,-110.50015449523926,-206.96659088134766,-988.6636161804199
191,-4740060.806274414,-85021.75331115723,-268.4304475784302,-72.06977844238281,-88.33009600639343,-428.8303327560425
192,-5983450.698852539,-100445.33729553223,-28.628605604171753,-68.23832511901855,-261.04516983032227,-357.91210412979126
193,-40655.07650375366,-1796.2121963500977,-683.3352565765381,-114.04775619506836,-568.7320232391357,-1366.11496925354
194,-4810305.7861328125,-83105.19218444824,-131.61449432373047,-83.44367980957031,-226.63142681121826,-441.68957233428955
195,-5163762.664794922,-86284.29412841797,-50.76545476913452,-75.37681579589844,-290.58403968811035,-416.72627449035645
196,-233891.6540145874,-4862.014353275299,-720.8873748779297,-101.30851745605469,-188.3691430091858,-1010.5650329589844
197,-1798005.8670043945,-32642.345428466797,-486.87334060668945,-94.03632164001465,-162.3599648475647,-743.2695579528809
198,-811644.6495056152,-15296.249389648438,-591.7416095733643,-109.99889373779297,-190.60429334640503,-892.3448467254639
199,-588361.1679077148,-10885.257720947266,-702.757453918457,-103.26889991760254,-123.31486940383911,-929.3412208557129
200,-1451581.5734863281,-26025.800704956055,-648.9663124084473,-104.70575332641602,-54.030752182006836,-807.7028274536133
201,-4164234.9243164062,-71658.87355804443,-169.72084045410156,-81.87764167785645,-251.39310359954834,-502.9915237426758
202,-3538549.4232177734,-60098.90079498291,-165.73902368545532,-81.56036376953125,-314.60187435150146,-561.901330947876
203,-916339.3020629883,-16380.414962768555,-632.7146530151367,-99.78198051452637,-151.36103630065918,-883.8575649261475
204,-2827565.574645996,-48521.56639099121,-211.3060474395752,-86.88235282897949,-329.63500022888184,-627.8234624862671
205,-220414.56699371338,-4594.239890575409,-546.2951183319092,-103.38460922241211,-383.5336923599243,-1033.2134342193604
206,-44113.16514015198,-1852.3691594600677,-643.8631534576416,-114.72062110900879,-504.8332691192627,-1263.4171772003174
207,-68269.30046081543,-2202.9633820056915,-514.024543762207,-98.85753631591797,-555.6188583374023,-1168.5008811950684
