,mu_o_1,mu_o_5,mu_o_0,std_o_1,std_o_5,std_o_0
198,-96527.00424194336,-294.4356751689542,-5957019.721125948,0.0,41.32673304410918,124314.66371369867
199,-96325.9983062744,-295.66899940534313,-5947553.649492213,0.0,41.70296422716709,124560.5101164656
200,-95959.00535583496,-297.9426317866244,-5934964.987649461,0.0,42.031232065917436,121811.61858551187
201,-95806.99920654295,-298.7377351303644,-5930582.497291963,0.0,42.219030189679906,120707.77822768108
202,-95588.0069732666,-299.59752535735834,-5924147.018590969,0.0,42.25408610586339,118184.87143838093
203,-95406.9995880127,-300.6233188637336,-5923203.584531614,0.0,42.047238540775616,117041.37390699047
204,-95389.99557495116,-300.73839010325935,-5922769.803924791,0.0,42.07258956333713,116963.53793206869
205,-95151.00479125977,-302.1722987459233,-5897785.311982554,0.0,42.33377691664956,122883.87223368851
206,-94973.00148010254,-302.68096706497045,-5886873.395504261,0.0,42.43684340664339,124376.63386786403
207,-94685.99319458008,-303.55851435921124,-5873659.172336227,0.0,42.670078530554875,122836.74857522623
208,-94475.99411010742,-304.2826583970374,-5864072.215776799,0.0,43.020895070549656,123136.82989669425
209,-94439.00108337402,-304.35566097954404,-5862415.66600438,0.0,43.06064958227676,123295.54784167513
210,-93772.99308776855,-306.19862769124336,-5819469.016407942,0.0,42.8921958361995,121884.79568212005
211,-93581.99119567873,-306.92227428859286,-5806134.74438969,0.0,42.67509066329057,122689.78691951971
212,-93082.0083618164,-308.5401904760666,-5784140.205242495,0.0,42.7439293393099,116550.34547392905
213,-92961.99798583984,-308.8499211074855,-5778342.235815984,0.0,42.85936562942814,117326.57014009693
214,-92030.00068664552,-312.3447188458695,-5726580.673512235,0.0,44.74554951105,122990.69502271422
215,-91753.00598144533,-313.8264966195728,-5712317.425446973,0.0,44.7118096229751,129034.1847881706
216,-91384.00077819824,-315.98734674869104,-5703075.949598697,0.0,44.61778440428377,127083.50254504921
217,-90932.99865722656,-318.87015998262507,-5687481.727563341,0.0,46.40070593901251,128721.8344360336
218,-90790.99655151369,-319.65921481954854,-5681891.120409524,0.0,46.77703161557244,130344.60028670942
219,-90669.00253295898,-320.2426415867497,-5676837.682263857,0.0,46.93565625074073,133471.4944562161
220,-90417.0036315918,-321.26571816458255,-5665182.626788253,0.0,46.957403828701345,156581.47132616336
221,-90201.997756958,-321.87117345072573,-5650342.94183796,0.0,47.096073142936575,157657.7257452363
222,-89991.00685119629,-322.47835192833475,-5640675.858726103,0.0,47.09427740392362,154214.1116793669
223,-89455.99555969238,-323.39959874482895,-5610925.5998254735,0.0,47.03681621868549,149810.31104064637
224,-88908.00476074219,-324.5760689179001,-5583154.346057688,0.0,46.671408330448195,147793.4161059211
225,-88717.9946899414,-325.05458408495076,-5568886.047415043,0.0,46.48881859382774,146058.65637278644
226,-88658.99085998535,-325.27799135665816,-5564760.4161469815,0.0,46.31827129823558,146002.19627329762
227,-88510.99967956543,-325.8910997920933,-5548927.598655945,0.0,45.81358606973919,151768.3886446414
228,-87973.00338745117,-327.4364439868001,-5517747.57251695,0.0,44.74009518961894,145030.32876613343
229,-87660.98976135254,-328.3180960749904,-5502435.234342919,0.0,44.102916049735015,138350.39367774845
230,-87201.01356506348,-329.978454290793,-5489338.091630567,0.0,42.922133303391526,127797.62713851876
231,-87055.99784851074,-330.7061214857866,-5484311.34600593,0.0,42.52374128179674,126271.1654207753
232,-86930.99975585938,-331.2332148221922,-5486456.137189177,0.0,42.32525427211138,136488.43370396903
233,-86132.00187683105,-334.06869121929196,-5453730.566359074,0.0,41.96785445544274,126786.55428042272
234,-85928.0014038086,-335.45647983533877,-5441737.329980246,0.0,41.39713875574154,119552.01196956937
235,-85638.99993896484,-336.38502671740645,-5430326.884941656,0.0,41.388952641409404,121784.68965495113
236,-85459.00344848633,-337.0496025025187,-5422575.7669644635,0.0,41.30046333831117,124089.69908233095
237,-85222.99766540527,-337.7911804329418,-5412078.7889044825,0.0,41.15611889774548,126052.55528262127
238,-84903.99360656738,-338.6928116118707,-5404657.5446358565,0.0,40.97856691729622,119445.43060904334
239,-84550.99105834961,-339.652908820175,-5383876.987945926,0.0,40.986307524706646,125178.14072381289
240,-84130.00106811523,-341.09003485650186,-5366218.801196922,0.0,40.647242093708755,128843.30036118806
241,-83991.99485778809,-341.5670397095255,-5360797.245003468,0.0,40.54213645313191,128355.95051998906
242,-83833.99963378906,-342.1453240064386,-5353546.439793976,0.0,40.42617557931924,128403.31670093538
243,-83224.00093078613,-344.55866572001844,-5320334.365106106,0.0,39.77363888995454,120968.95081756065
244,-83075.99067687988,-345.25675175183034,-5313445.6498885695,0.0,39.50632025244464,121661.44846766407
245,-82878.00788879395,-346.98438064904286,-5292885.097732464,0.0,38.868050196329705,126741.21189898235
246,-82712.99362182617,-348.47023707158576,-5276086.067193927,0.0,39.05765197038607,128119.17300690082
247,-82486.00006103516,-349.18561067094913,-5264572.252873606,0.0,39.098430902206566,128859.86687924432
248,-81915.9984588623,-350.53613935180886,-5244100.482338028,0.0,39.31302064968667,126715.07768037543
249,-81715.01159667969,-351.3146860610427,-5235811.625325055,0.0,39.39232459537075,126816.16378053412
250,-81374.99809265137,-352.6972620935271,-5222382.594814362,0.0,39.627203906710065,129559.96332903233
