,o_0,o_1,o_2,o_3,o_4,o_5
29,-1600745.2011108398,-27329.001426696777,-356.9389820098877,-78.1030797958374,-364.85936641693115,-799.9014186859131
30,-288491.01066589355,-5531.00049495697,-399.9589443206787,-107.02903747558594,-485.4705810546875,-992.4585342407227
31,-5128285.980224609,-86511.99340820312,-127.39797830581665,-57.65162467956543,-190.65090417861938,-375.70053577423096
32,-5336360.168457031,-91164.98947143555,-188.13769817352295,-55.98276615142822,-112.07554340362549,-356.196026802063
33,-4880875.015258789,-80775.9952545166,-72.78440594673157,-56.6323184967041,-255.40156364440918,-384.81828689575195
34,-1243427.848815918,-21245.996952056885,-488.3566379547119,-76.07317924499512,-287.4429225921631,-851.872673034668
35,-4017453.0029296875,-66623.0058670044,-141.57673120498657,-64.98750686645508,-282.90486335754395,-489.4690704345703
36,-136545.00246047974,-3201.9999623298645,-555.6007385253906,-104.6408462524414,-377.2597074508667,-1037.501449584961
37,-42750.00095367432,-1657.0000350475311,-671.2448596954346,-110.1155948638916,-556.4715385437012,-1337.8319549560547
38,-297785.99739074707,-5758.000016212463,-623.033332824707,-97.31989860534668,-266.34700298309326,-986.7002391815186
39,-942079.9255371094,-17125.999927520752,-612.4912738800049,-101.68648719787598,-174.95187520980835,-889.1295433044434
40,-4149869.918823242,-68237.9961013794,-85.41905879974365,-68.69763851165771,-317.46933460235596,-471.5860319137573
41,-2092618.179321289,-36484.999656677246,-449.5810031890869,-81.91542625427246,-174.3515133857727,-705.847978591919
42,-6058000.183105469,-101740.99922180176,-63.9506459236145,-50.45400619506836,-180.78397512435913,-295.1886248588562
43,-5752667.999267578,-97403.00178527832,-150.28557777404785,-50.11721611022949,-114.48071002960205,-314.88348484039307
44,-8426862.335205078,-144604.9976348877,-31.365251541137695,-19.52948570251465,-29.830873012542725,-80.72560787200928
45,-80356.00185394287,-2339.000105857849,-638.524580001831,-109.3106460571289,-310.5423927307129,-1058.3775329589844
46,-43198.00138473511,-1674.0000247955322,-716.0214424133301,-113.64794731140137,-480.1365375518799,-1309.8059177398682
47,-673126.0299682617,-11380.999088287354,-500.14185905456543,-110.0248908996582,-321.014142036438,-931.180830001831
48,-206590.00873565674,-4387.999773025513,-563.1303787231445,-105.09705543518066,-337.2118949890137,-1005.439395904541
49,-2913043.0221557617,-50700.998306274414,-403.8965702056885,-70.88707447052002,-110.62960624694824,-585.4132747650146
50,-8173415.374755859,-137513.99040222168,-38.67201507091522,-21.501622200012207,-39.88553285598755,-100.05916357040405
51,-1845016.860961914,-32689.998149871826,-484.48023796081543,-79.54252243041992,-163.5225534439087,-727.5453758239746
52,-3776440.8111572266,-62959.00344848633,-115.04758596420288,-67.63093948364258,-312.33813762664795,-495.0166940689087
53,-4777164.077758789,-77968.99795532227,-75.9947419166565,-60.20286560058594,-295.47278881073,-431.67038440704346
54,-58666.00275039673,-1903.0000269412994,-522.0588684082031,-109.13839340209961,-471.2947368621826,-1102.4919319152832
55,-4733645.6298828125,-78932.00397491455,-125.29282569885254,-57.66951560974121,-236.19680404663086,-419.1591453552246
56,-6814009.857177734,-116402.98843383789,-62.546753883361816,-42.711501121520996,-90.10272026062012,-195.36096811294556
57,-277901.9832611084,-5622.999668121338,-642.6246166229248,-95.19248962402344,-249.66442584991455,-987.4814701080322
58,-6014667.892456055,-101908.99848937988,-140.16151428222656,-54.829792976379395,-99.14226531982422,-294.1335725784302
59,-3529427.719116211,-59533.99658203125,-151.49877071380615,-65.59165000915527,-299.5962619781494,-516.6866254806519
60,-8518224.334716797,-145460.99662780762,-25.62273144721985,-16.387770175933838,-36.725279688835144,-78.73578429222107
61,-6898963.928222656,-119032.01103210449,-53.78568768501282,-48.584299087524414,-54.12452816963196,-156.4945149421692
62,-7935540.008544922,-131119.9951171875,-37.69495487213135,-20.68045139312744,-48.611754179000854,-106.98715925216675
63,-48420.000076293945,-1759.9999904632568,-627.4901866912842,-96.10100746154785,-480.10168075561523,-1203.6930084228516
64,-6109008.026123047,-102842.98896789551,-176.38840675354004,-37.24299669265747,-70.83712816238403,-284.4685220718384
65,-2347340.0115966797,-38670.997619628906,-240.04220962524414,-70.94916343688965,-363.20953369140625,-674.200873374939
66,-3342691.8029785156,-57062.997817993164,-328.308367729187,-65.43261528015137,-140.14638662338257,-533.8874387741089
67,-2345503.807067871,-38234.99917984009,-253.58495712280273,-80.86326599121094,-354.53202724456787,-688.980188369751
68,-51078.999042510986,-1809.999942779541,-552.7716636657715,-113.63612174987793,-486.3788604736328,-1152.7866554260254
69,-103159.99984741211,-2680.000066757202,-652.0167350769043,-110.23037910461426,-281.26134872436523,-1043.5085678100586
70,-6590682.220458984,-112787.99057006836,-67.92826652526855,-50.7179069519043,-111.59746646881104,-230.24365425109863
71,-5287362.289428711,-89795.99952697754,-197.90807962417603,-50.21620750427246,-109.5503568649292,-357.6746106147766
72,-756227.0164489746,-12644.997835159302,-644.4013118743896,-75.73466300964355,-210.3327512741089,-930.4686069488525
73,-1245516.9677734375,-21233.999729156494,-408.04615020751953,-81.59965515136719,-368.6811923980713,-858.327054977417
74,-95265.00105857849,-2545.0000166893005,-554.6033382415771,-106.73657417297363,-391.2224292755127,-1052.5623321533203
75,-5401656.723022461,-91826.99203491211,-140.61800241470337,-49.74202632904053,-126.90038681030273,-317.2603940963745
76,-628545.0458526611,-10850.999355316162,-480.248498916626,-95.86322784423828,-363.9230489730835,-940.0347805023193
77,-714464.9982452393,-12732.001543045044,-589.0974521636963,-85.15402793884277,-248.9018678665161,-923.1533432006836
78,-466190.0043487549,-8546.998500823975,-615.0153160095215,-91.80023193359375,-264.4696235656738,-971.2852191925049
79,-38862.00189590454,-1611.9998693466187,-678.3039093017578,-112.43282318115234,-564.2147064208984,-1354.9513149261475
80,-950725.9368896484,-16972.999572753906,-537.3642444610596,-84.44574356079102,-272.9931831359863,-894.803295135498
81,-7966847.229003906,-134733.0093383789,-29.612436890602112,-26.45390510559082,-48.436444997787476,-104.50278997421265
82,-8591545.867919922,-148440.9999847412,-42.14280843734741,-10.802325010299683,-25.517255067825317,-78.46238672733307
83,-44105.00228404999,-1714.9999737739563,-596.052360534668,-109.95063781738281,-557.2303295135498,-1263.2333278656006
84,-1390277.8625488281,-24236.998558044434,-492.0239448547363,-80.33267021179199,-241.695237159729,-814.05198097229
85,-3399481.964111328,-56922.99842834473,-189.4814968109131,-69.24355506896973,-304.77938652038574,-563.5043907165527
86,-1241461.8492126465,-21587.998867034912,-487.3047351837158,-87.73128509521484,-273.4818696975708,-848.517894744873
87,-5840068.435668945,-100564.99481201172,-165.8013105392456,-56.13972187042236,-84.08483862876892,-306.02588653564453
88,-3371069.3359375,-54002.99549102783,-160.20512580871582,-67.34590530395508,-353.4404993057251,-580.9914922714233
89,-42280.99882602692,-1671.999990940094,-705.7999610900879,-112.29325294494629,-501.0385990142822,-1319.1317653656006
90,-3337321.8536376953,-57045.99380493164,-260.8354091644287,-64.69499111175537,-222.2677230834961,-547.7981042861938
91,-3643674.087524414,-61751.999855041504,-312.9761219024658,-72.24236488342285,-125.13378858566284,-510.3522777557373
92,-4378811.264038086,-72565.9990310669,-110.1105809211731,-54.93945121765137,-279.25336360931396,-444.3033742904663
93,-3084359.931945801,-53935.99510192871,-398.8234281539917,-66.7332935333252,-118.89767646789551,-584.4543743133545
