,o_0,o_1,o_2,o_3,o_4,o_5
23,-5147706.985473633,-86220.00694274902,-120.53077220916748,-61.223106384277344,-240.31062126159668,-422.06451416015625
24,-4293050.003051758,-74781.9995880127,-206.97741508483887,-71.15864753723145,-197.96324968338013,-476.0992670059204
25,-7502581.787109375,-132949.0089416504,-36.18520796298981,-54.6293306350708,-37.2748464345932,-128.0893850326538
26,-2349697.1130371094,-40550.99964141846,-302.63752937316895,-77.20734119415283,-308.67414474487305,-688.5190200805664
27,-3011462.97454834,-51517.9967880249,-311.6058111190796,-67.17543601989746,-237.96513080596924,-616.7464542388916
28,-318531.0125350952,-5884.000062942505,-470.1669692993164,-93.09577941894531,-428.5432815551758,-991.8059635162354
29,-5584791.946411133,-92349.99656677246,-63.12500834465027,-57.134437561035156,-257.4965476989746,-377.7560091018677
30,-3353895.950317383,-54928.998947143555,-207.704758644104,-67.01391220092773,-330.130934715271,-604.849591255188
31,-355817.00801849365,-6356.99987411499,-447.99389839172363,-91.7538833618164,-449.1872310638428,-988.9349269866943
32,-168062.99686431885,-3701.99978351593,-527.7467250823975,-108.39674949645996,-386.3511800765991,-1022.4946403503418
33,-1333329.0100097656,-22811.999320983887,-448.06647300720215,-76.57300472259521,-321.0005044937134,-845.6399917602539
34,-3324110.4125976562,-56454.00047302246,-278.4331798553467,-63.76084804534912,-239.73939418792725,-581.9333982467651
35,-171444.98825073242,-3655.9998989105225,-443.7356948852539,-108.52986335754395,-484.43360328674316,-1036.6991901397705
36,-933331.0127258301,-16284.99984741211,-568.6868667602539,-99.80984687805176,-231.8347454071045,-900.3314781188965
37,-1239608.0017089844,-19836.000204086304,-429.4240474700928,-103.47846031188965,-331.8169116973877,-864.7194671630859
38,-940552.9022216797,-15218.000411987305,-403.29136848449707,-104.73446846008301,-406.9711208343506,-914.9971103668213
39,-6919508.361816406,-121350.00228881836,-26.308169960975647,-61.50794982910156,-152.1158218383789,-239.93196487426758
40,-222880.98335266113,-4471.999704837799,-489.890193939209,-114.13134574890137,-407.8867435455322,-1011.9082832336426
41,-289620.0180053711,-5619.000196456909,-555.1877975463867,-95.89080810546875,-351.3768672943115,-1002.4555778503418
42,-2944769.0963745117,-48007.001876831055,-210.51371097564697,-71.25556945800781,-356.37474060058594,-638.1440448760986
43,-2525844.0017700195,-44154.0002822876,-383.06403160095215,-73.74958992004395,-211.9375705718994,-668.7511396408081
44,-42976.999282836914,-1694.0000653266907,-600.792646408081,-114.60450172424316,-553.9827823638916,-1269.3799209594727
45,-1307717.9908752441,-23769.001960754395,-580.1473140716553,-97.76663780212402,-166.2867784500122,-844.2006969451904
46,-5489437.103271484,-89996.00410461426,-55.52283525466919,-59.94626045227051,-280.0924777984619,-395.5615425109863
47,-5150286.102294922,-85828.0086517334,-80.4508924484253,-71.73623085021973,-277.1904468536377,-429.3775463104248
48,-158439.00442123413,-3528.0004143714905,-477.56214141845703,-113.60273361206055,-454.90617752075195,-1046.0712146759033
49,-7466962.432861328,-131786.00311279297,-28.00145447254181,-58.756232261657715,-95.11665105819702,-181.87432765960693
50,-623359.9185943604,-10870.000123977661,-532.0438861846924,-104.98112678527832,-292.7323579788208,-929.7574138641357
51,-52353.00064086914,-1816.999912261963,-609.3603134155273,-108.71930122375488,-492.0947551727295,-1210.1743412017822
52,-4048205.9478759766,-65570.99342346191,-175.69347620010376,-51.18244647979736,-297.7253198623657,-524.6012449264526
53,-4470640.94543457,-75327.00538635254,-107.73922204971313,-72.19579696655273,-294.8427438735962,-474.777774810791
54,-1839533.0429077148,-33171.9970703125,-383.02507400512695,-92.75360107421875,-277.21643447875977,-752.9951190948486
55,-8670756.530761719,-149653.0055999756,-24.88885223865509,-9.46758508682251,-27.797025442123413,-62.15346693992615
56,-5346746.826171875,-88848.99139404297,-37.05913424491882,-65.58474063873291,-297.47769832611084,-400.1215982437134
57,-794783.0200195312,-13769.000768661499,-411.9868755340576,-107.54575729370117,-401.93328857421875,-921.4659118652344
58,-4051982.4981689453,-66610.99910736084,-169.6916103363037,-62.46719837188721,-292.4362897872925,-524.5950651168823
59,-4105510.711669922,-68166.00799560547,-109.50870513916016,-78.91919136047363,-324.9988555908203,-513.4267330169678
60,-7242809.295654297,-128660.9935760498,-31.62098526954651,-61.01397514343262,-104.9137830734253,-197.5487494468689
61,-8512411.499023438,-145950.0026702881,-28.977376222610474,-11.441917419433594,-29.25339937210083,-69.67269659042358
62,-6690302.276611328,-116872.99728393555,-35.78868508338928,-61.01454734802246,-166.84117317199707,-263.6443877220154
63,-5863704.681396484,-99506.00624084473,-27.03891694545746,-71.46496295928955,-260.3849411010742,-358.8888144493103
64,-6519017.028808594,-109476.00364685059,-30.79056441783905,-54.050655364990234,-230.22916316986084,-315.0704026222229
65,-1406862.0681762695,-24470.996856689453,-444.00644302368164,-82.25699424743652,-300.98299980163574,-827.2464752197266
66,-1734585.189819336,-30023.999214172363,-402.68054008483887,-81.9660472869873,-302.19950675964355,-786.846227645874
67,-77208.00042152405,-2247.00003862381,-429.8201560974121,-108.96604537963867,-557.6233386993408,-1096.4095401763916
68,-86533.9994430542,-2441.0000443458557,-487.8974914550781,-111.48442268371582,-455.87902069091797,-1055.260934829712
69,-4549871.826171875,-75389.00375366211,-100.32016038894653,-64.32559013366699,-304.7308683395386,-469.37666416168213
70,-8112052.154541016,-140714.0064239502,-31.93795084953308,-34.978787899017334,-38.26260566711426,-105.17935037612915
71,-7381066.89453125,-129418.99299621582,-28.857016563415527,-61.66937828063965,-103.82634401321411,-194.35275793075562
72,-143292.99926757812,-3425.000011920929,-652.2953033447266,-101.42303466796875,-297.5931167602539,-1051.311435699463
73,-4382942.962646484,-71729.00199890137,-150.45301914215088,-57.524094581604004,-273.41980934143066,-481.3969945907593
74,-42320.00112533569,-1649.9999165534973,-609.786319732666,-116.10821723937988,-559.974479675293,-1285.8689403533936
75,-2645769.1192626953,-46054.00085449219,-317.23783016204834,-78.69532585144043,-251.56922340393066,-647.5023365020752
76,-1262370.0141906738,-21842.99945831299,-495.5155372619629,-80.3919506072998,-281.0757637023926,-856.9832897186279
77,-6082753.753662109,-98244.00901794434,-33.0708771944046,-51.388325691223145,-276.38070583343506,-360.8398962020874
78,-1668779.9453735352,-28886.99769973755,-425.9934902191162,-80.21426200866699,-286.40904426574707,-792.6169681549072
79,-41907.00054168701,-1633.0000758171082,-662.5190258026123,-115.68402290344238,-572.8559017181396,-1351.0588073730469
80,-1119482.9940795898,-18901.000022888184,-438.73229026794434,-100.48698425292969,-339.24708366394043,-878.4663677215576
81,-51769.00029182434,-1802.9999732971191,-618.9417839050293,-113.1590461730957,-478.18169593811035,-1210.2824878692627
82,-8191646.575927734,-143051.00440979004,-26.349347829818726,-42.89881706237793,-30.16977310180664,-99.41793322563171
83,-131733.0002784729,-3197.000026702881,-567.2948837280273,-104.92244720458984,-380.6100845336914,-1052.827377319336
84,-2455973.0529785156,-42351.999282836914,-315.96670150756836,-76.98297500610352,-291.2121534347534,-684.1617822647095
85,-1880480.95703125,-31436.99884414673,-339.39056396484375,-74.37774181365967,-355.76090812683105,-769.5292854309082
86,-39217.99957752228,-1577.9998898506165,-737.7802848815918,-115.83015441894531,-564.1430854797363,-1417.7536296844482
87,-4107388.3056640625,-68439.00203704834,-123.54451417922974,-70.36384582519531,-303.8743019104004,-497.7825880050659
88,-1064296.054840088,-18595.001697540283,-428.7043571472168,-95.9913158416748,-358.206844329834,-882.9025268554688
89,-2273748.9700317383,-37287.99819946289,-267.3858165740967,-66.85362339019775,-376.1242866516113,-710.3637456893921
90,-6767658.233642578,-116131.00051879883,-26.172122359275818,-59.76057529449463,-189.57363367080688,-275.50633907318115
91,-57326.99632644653,-1877.0000338554382,-522.0004081726074,-96.02762222290039,-564.6967887878418,-1182.7247428894043
92,-897746.9444274902,-15278.000831604004,-385.01429557800293,-105.17631530761719,-418.13859939575195,-908.3290958404541
93,-5872671.5087890625,-97180.99594116211,-31.70965313911438,-54.29488182067871,-279.88359928131104,-365.88815689086914
94,-6571584.320068359,-113982.99217224121,-29.596030712127686,-65.3056001663208,-192.15455055236816,-287.056188583374
95,-366755.9623718262,-6967.9999351501465,-537.9537105560303,-99.47249412536621,-351.0701656341553,-988.4963321685791
96,-40020.00093460083,-1610.0001335144043,-726.8877506256104,-113.0056095123291,-554.7189235687256,-1394.612216949463
97,-4816881.942749023,-80719.99549865723,-165.31983613967896,-60.87452411651611,-226.87911987304688,-453.0735111236572
98,-8539671.325683594,-148157.9875946045,-28.803765773773193,-14.58804965019226,-25.33973455429077,-68.73154699802399
99,-1477012.7296447754,-25544.99864578247,-385.2731227874756,-94.40163612365723,-336.17191314697266,-815.8466148376465
100,-3117266.082763672,-54235.99720001221,-253.082275390625,-86.62190437316895,-269.7075128555298,-609.4117498397827
101,-68658.00023078918,-2170.9999442100525,-582.4070453643799,-109.80185508728027,-420.24874687194824,-1112.4577331542969
102,-289515.0423049927,-5606.99999332428,-644.2156314849854,-94.61356163024902,-264.61431980133057,-1003.443489074707
103,-5024004.745483398,-83410.99739074707,-119.02656555175781,-59.68568801879883,-255.82938194274902,-434.54163551330566
104,-4193773.2696533203,-68121.00410461426,-155.6187868118286,-59.39765453338623,-305.87964057922363,-520.8960199356079
105,-6586737.060546875,-116057.00492858887,-73.98310899734497,-65.73626518249512,-144.34012174606323,-284.0594959259033
106,-1308267.0211791992,-21806.998252868652,-320.0376510620117,-93.04792404174805,-446.7355251312256,-859.82102394104
107,-39794.99936103821,-1588.0000591278076,-739.1096591949463,-115.20886421203613,-559.3878269195557,-1413.706283569336
108,-3259159.0881347656,-53320.00255584717,-200.55313110351562,-69.33111190795898,-345.5116271972656,-615.3958225250244
109,-157284.9988937378,-3554.0002584457397,-527.0999431610107,-103.22216987609863,-411.6100788116455,-1041.932201385498
110,-3805045.3186035156,-62090.99769592285,-134.57640409469604,-66.52718544006348,-336.08858585357666,-537.1922636032104
111,-5273175.811767578,-85588.99879455566,-74.70277547836304,-58.21672439575195,-297.92375564575195,-430.8431911468506
112,-3575762.176513672,-60713.00506591797,-274.70428943634033,-60.81699848175049,-214.5336151123047,-550.0548934936523
113,-5177547.073364258,-87493.99185180664,-108.60384702682495,-69.94569778442383,-240.6491994857788,-419.19875621795654
114,-1563899.040222168,-26170.003414154053,-385.6278896331787,-70.14102458953857,-358.8367462158203,-814.6056747436523
115,-6033217.239379883,-100044.99435424805,-58.316779136657715,-48.25136661529541,-242.43206977844238,-349.0002179145813
116,-2112136.8408203125,-36567.00134277344,-370.90044021606445,-77.77125358581543,-284.95326042175293,-733.6249351501465
117,-60738.99865150452,-2065.0000870227814,-591.2802696228027,-112.0399284362793,-409.17134284973145,-1112.4916362762451
118,-6171111.679077148,-103081.99882507324,-28.033891320228577,-58.21756839752197,-241.46645069122314,-327.7179193496704
119,-3108473.9685058594,-55090.00301361084,-337.85765171051025,-73.82635116577148,-190.19256830215454,-601.8765449523926
120,-58390.99884033203,-1942.0000910758972,-556.5717220306396,-102.12532043457031,-495.94130516052246,-1154.6382808685303
121,-2256820.1065063477,-38775.00057220459,-290.00043869018555,-79.66603755950928,-333.49225521087646,-703.1587743759155
122,-6590119.171142578,-107661.00883483887,-52.6300311088562,-40.282464027404785,-224.57242012023926,-317.48486280441284
123,-7841234.588623047,-138052.99758911133,-29.48116660118103,-49.48894500732422,-43.85395050048828,-122.82405853271484
124,-2128673.9349365234,-36988.00086975098,-352.415132522583,-86.11441612243652,-284.368896484375,-722.8985023498535
125,-8618951.416015625,-148438.0054473877,-28.79149317741394,-11.474063396453857,-22.749613225460052,-63.01516950130463
126,-4731599.807739258,-77854.00390625,-109.65144634246826,-63.38806629180908,-289.17012214660645,-462.20958709716797
127,-3505309.6771240234,-59135.99491119385,-144.52149868011475,-80.65496444702148,-338.05487155914307,-563.2313632965088
128,-2021968.0786132812,-35464.0007019043,-300.24399757385254,-86.04681015014648,-351.504921913147,-737.7957916259766
129,-5152903.747558594,-82969.00749206543,-50.831782817840576,-62.40145683288574,-330.2631139755249,-443.49639415740967
130,-7199472.0458984375,-124596.00448608398,-29.961884021759033,-52.777323722839355,-140.17536640167236,-222.91457176208496
131,-7210743.713378906,-123190.99426269531,-30.121514201164246,-50.72046756744385,-157.9179286956787,-238.75988245010376
132,-2211662.1017456055,-36753.997802734375,-362.5823974609375,-64.77163314819336,-305.5402994155884,-732.894344329834
133,-817945.0988769531,-13851.99785232544,-487.75768280029297,-92.51075744628906,-341.025447845459,-921.2939071655273
134,-7357718.658447266,-130282.00149536133,-47.329169511795044,-61.14208221435547,-80.91961145401001,-189.39086437225342
135,-4672935.86730957,-74362.00141906738,-100.52876472473145,-53.69389057159424,-325.8970260620117,-480.1197052001953
136,-8445812.98828125,-144350.004196167,-36.025506258010864,-10.92128872871399,-27.98779606819153,-74.93458986282349
137,-8606519.317626953,-148269.9966430664,-28.371310234069824,-15.155818462371826,-23.124977946281433,-66.65210545063019
138,-5645277.404785156,-94468.00231933594,-39.41243290901184,-63.274550437927246,-271.927285194397,-374.6143054962158
139,-8621123.504638672,-147881.99424743652,-26.30855441093445,-13.631871938705444,-29.094573855400085,-69.03499603271484
