,o_0,o_1,o_2,o_3,o_4,o_5
54,-1281075.0007629395,-22683.000564575195,-410.1414680480957,-84.28054809570312,-358.66105556488037,-853.0830574035645
55,-6591535.186767578,-111515.99884033203,-147.3340392112732,-39.726667404174805,-98.8785982131958,-285.93929529190063
56,-3751147.0794677734,-61966.00437164307,-188.8102412223816,-59.06404972076416,-298.6668109893799,-546.5410709381104
57,-48949.99861717224,-1888.9999389648438,-583.524227142334,-106.45498275756836,-467.99187660217285,-1157.9711723327637
58,-1475378.8948059082,-26173.999309539795,-596.4163303375244,-81.18890762329102,-139.19005393981934,-816.7953872680664
59,-5355095.291137695,-86307.01065063477,-50.95139741897583,-46.7491340637207,-301.1749029159546,-398.87537956237793
60,-4817161.94152832,-78380.99479675293,-122.04104661941528,-50.300164222717285,-269.279408454895,-441.62065029144287
61,-203202.0092010498,-4350.000023841858,-546.9634056091309,-99.61406707763672,-371.3397026062012,-1017.9171180725098
62,-2878919.9829101562,-49994.99797821045,-362.45272159576416,-63.73583793640137,-212.94527053833008,-639.1337156295776
63,-5680862.045288086,-90906.99195861816,-121.17942571640015,-37.7235746383667,-235.15639305114746,-394.05933380126953
64,-5058349.227905273,-83138.99993896484,-140.63236713409424,-45.596232414245605,-240.85102081298828,-427.0796012878418
65,-4455931.854248047,-71610.0025177002,-113.29312324523926,-52.85253047943115,-314.4362688064575,-480.5819034576416
66,-5724264.907836914,-95121.99401855469,-109.17353630065918,-46.714444160461426,-222.61581420898438,-378.5038089752197
67,-5956272.125244141,-100583.00971984863,-43.03327798843384,-53.20230484008789,-241.39502048492432,-337.6306343078613
68,-8106901.550292969,-140117.00630187988,-32.89480209350586,-33.93287181854248,-36.8984580039978,-103.72612953186035
69,-2392424.0112304688,-42901.0009765625,-476.2598991394043,-73.6100959777832,-123.4551191329956,-673.3251428604126
70,-1313634.967803955,-21791.000366210938,-606.3431262969971,-82.7122688293457,-168.9291477203369,-857.9845905303955
71,-6221576.690673828,-106056.9953918457,-68.77920627593994,-44.438934326171875,-174.95990991592407,-288.17806005477905
72,-5841295.623779297,-96456.99501037598,-120.8463191986084,-42.12355613708496,-204.9680233001709,-367.93792247772217
73,-1284514.045715332,-22827.9972076416,-430.232572555542,-95.15100479125977,-317.8047180175781,-843.1883239746094
74,-3302730.178833008,-57168.99871826172,-392.2539472579956,-58.63883018493652,-139.6390438079834,-590.5318737030029
75,-2932079.1244506836,-49458.99963378906,-278.55727672576904,-71.3758897781372,-294.76327896118164,-644.6964883804321
76,-1190871.0479736328,-19832.000732421875,-454.09584045410156,-76.95843696594238,-329.5624256134033,-860.6166744232178
77,-142413.0082130432,-3420.0000762939453,-608.9209079742432,-111.2230110168457,-320.6010103225708,-1040.7448196411133
78,-5617782.974243164,-90936.00273132324,-84.2310905456543,-44.82960224151611,-262.6286268234253,-391.6892910003662
79,-8611862.94555664,-148419.99053955078,-33.87690484523773,-11.11452579498291,-24.549269676208496,-69.54069972038269
80,-2786499.9771118164,-49071.00200653076,-396.6120481491089,-67.0850658416748,-181.1692237854004,-644.8663902282715
81,-760642.0040130615,-12777.998447418213,-520.1455116271973,-91.25227928161621,-321.6325044631958,-933.030309677124
82,-4574485.778808594,-76523.9953994751,-208.28094482421875,-51.832642555236816,-198.63566160202026,-458.7492799758911
83,-705842.0181274414,-12467.999458312988,-540.471076965332,-90.5135440826416,-311.1108064651489,-942.0954895019531
84,-124098.99234771729,-2996.000051498413,-629.3501377105713,-101.11659049987793,-313.5502815246582,-1044.0170288085938
85,-5547010.040283203,-90833.99772644043,-97.79762625694275,-42.96332359313965,-254.276704788208,-395.03767490386963
86,-2998504.066467285,-52296.99611663818,-399.47736263275146,-64.32840347290039,-144.06849145889282,-607.874264717102
87,-8141948.699951172,-136901.99851989746,-46.974387764930725,-20.740506649017334,-44.290006160736084,-112.00489640235901
88,-2681236.0763549805,-45288.99669647217,-298.49138259887695,-68.54231834411621,-287.8342390060425,-654.8681116104126
89,-46667.999029159546,-1699.0000009536743,-644.1481113433838,-107.82352447509766,-482.5652599334717,-1234.5368671417236
90,-6724768.829345703,-118166.99028015137,-50.23646950721741,-53.04198741912842,-137.73342370986938,-241.01186513900757
91,-1484885.025024414,-25032.00054168701,-587.5889778137207,-87.53986358642578,-152.72037982940674,-827.8490924835205
92,-7784392.547607422,-128575.00076293945,-81.81784152984619,-17.82414197921753,-79.38278317451477,-179.02477025985718
93,-398581.95781707764,-7057.9993724823,-524.0574836730957,-94.93330001831055,-360.0006103515625,-978.9913558959961
94,-4890589.141845703,-79093.00804138184,-113.78324031829834,-45.252814292907715,-276.81238651275635,-435.84845066070557
95,-6659907.531738281,-114774.00779724121,-47.658830881118774,-49.1163444519043,-169.79706287384033,-266.572265625
96,-225338.00601959229,-4567.999541759491,-620.453929901123,-103.16596984863281,-266.9821500778198,-990.6020164489746
97,-2993922.805786133,-48050.994873046875,-265.47462940216064,-55.09164333343506,-324.5412588119507,-645.1075315475464
98,-492128.03840637207,-8546.99969291687,-514.6158218383789,-95.17060279846191,-347.01385498046875,-956.8003463745117
99,-6308937.835693359,-102635.00213623047,-54.325807094573975,-38.371243476867676,-244.20437812805176,-336.9014382362366
100,-1610211.9445800781,-28210.00099182129,-410.8834743499756,-81.55997276306152,-297.41671085357666,-789.8601722717285
101,-45879.000425338745,-1769.9998617172241,-635.0640773773193,-104.12242889404297,-495.2889919281006,-1234.4754123687744
102,-2735665.8935546875,-44534.99794006348,-286.4144563674927,-57.077107429504395,-315.6683683395386,-659.1599464416504
103,-2063973.045349121,-33782.00054168701,-294.43018436431885,-71.14298343658447,-385.7783794403076,-751.3515472412109
104,-5331006.622314453,-85483.99925231934,-57.90175795555115,-49.53169822692871,-303.97772789001465,-411.4112091064453
105,-7101015.472412109,-121124.99237060547,-47.67121076583862,-44.869089126586914,-143.10353994369507,-235.64386367797852
106,-1582216.0720825195,-26407.999992370605,-409.0806484222412,-80.17636299133301,-322.3433256149292,-811.6003131866455
107,-54146.00372314453,-1922.999918460846,-603.0405521392822,-99.84323501586914,-441.45946502685547,-1144.343318939209
108,-8125307.464599609,-138854.99954223633,-31.884771585464478,-34.71747636795044,-43.0381715297699,-109.6404218673706
109,-7013855.743408203,-122147.00698852539,-126.32349729537964,-43.350534439086914,-41.836017370224,-211.51005506515503
110,-1992073.2498168945,-33826.99728012085,-317.1329736709595,-83.04473876953125,-346.7508792877197,-746.9285202026367
111,-41034.00111198425,-1617.9999709129333,-714.3116474151611,-113.9600658416748,-538.5907173156738,-1366.8624687194824
112,-2283535.0036621094,-37293.00022125244,-348.27396869659424,-61.8774938583374,-317.4032926559448,-727.5547313690186
113,-5718560.791015625,-94342.9946899414,-44.29049491882324,-52.74794101715088,-282.6171875,-379.65561389923096
114,-5534551.239013672,-93208.0078125,-106.11550807952881,-52.392568588256836,-232.82756805419922,-391.3356685638428
115,-7936576.843261719,-137922.01042175293,-38.831257820129395,-35.033814907073975,-35.794079303741455,-109.65915441513062
116,-1929526.9012451172,-34021.99983596802,-464.64505195617676,-73.35859298706055,-200.56898593902588,-738.5727310180664
117,-2926244.7357177734,-50016.99924468994,-270.464563369751,-77.44355201721191,-290.06903171539307,-637.977147102356
118,-3247315.216064453,-54657.99808502197,-313.8986825942993,-58.40749263763428,-218.67060661315918,-590.9768199920654
119,-41203.999519348145,-1629.0000081062317,-681.35986328125,-115.92730522155762,-552.9664516448975,-1350.2536296844482
120,-2033786.0107421875,-32209.997177124023,-378.88238430023193,-51.81437015533447,-332.9493522644043,-763.6461925506592
121,-2704387.855529785,-43597.99861907959,-260.9135389328003,-59.01919364929199,-346.8435525894165,-666.7763042449951
122,-1476328.8497924805,-24368.000030517578,-514.6141529083252,-68.84588718414307,-247.4576711654663,-830.9176254272461
123,-632017.0402526855,-11072.00026512146,-466.39208793640137,-95.85803985595703,-384.7484588623047,-946.9986534118652
124,-1839490.8905029297,-29587.998390197754,-280.1319122314453,-70.15130519866943,-430.4919242858887,-780.7751655578613
125,-151612.0195388794,-3447.999954223633,-612.0163440704346,-102.59943008422852,-309.99372005462646,-1024.6095085144043
126,-46904.999017715454,-1791.9999361038208,-645.067548751831,-101.37382507324219,-479.4013023376465,-1225.8426475524902
127,-1550172.996520996,-25795.001983642578,-317.45965480804443,-76.98981761932373,-430.8379650115967,-825.2874755859375
128,-7848890.686035156,-132768.00155639648,-36.01489067077637,-25.09697437286377,-70.3125536441803,-131.42441153526306
129,-1916973.1140136719,-33873.00252914429,-326.60300731658936,-88.77655982971191,-331.4584493637085,-746.837968826294
130,-8134968.566894531,-134367.9904937744,-31.0232937335968,-13.675884008407593,-75.34904479980469,-120.04822969436646
131,-2338350.8682250977,-39212.002754211426,-365.6388521194458,-59.15419578552246,-274.65007305145264,-699.4431209564209
132,-6044673.156738281,-105024.98626708984,-101.15258693695068,-50.83874702453613,-142.8627610206604,-294.8540997505188
133,-2443692.0166015625,-41294.002532958984,-392.77045726776123,-61.41240119934082,-233.99860858917236,-688.1814050674438
134,-796608.9725494385,-13901.000022888184,-460.43453216552734,-93.1590747833252,-370.6007480621338,-924.1942977905273
